"chromosome"	"CpG_position"	"M_counts"	"Total_counts"
"chr1"	435995	0	0
"chr1"	436049	0	0
"chr1"	436086	0	0
"chr1"	436138	0	0
"chr1"	436382	0	0
"chr1"	436467	0	0
"chr1"	436504	0	0
"chr1"	436666	0	0
"chr1"	436681	0	0
"chr1"	436703	0	0
"chr1"	436767	0	0
"chr1"	436772	0	0
"chr1"	436794	0	0
"chr1"	436824	0	0
"chr1"	436854	0	0
"chr1"	436874	0	0
"chr1"	436926	0	0
"chr1"	436956	0	0
"chr1"	436973	0	0
"chr1"	436978	0	0
"chr1"	437000	0	0
"chr1"	437030	0	0
"chr1"	437060	0	0
"chr1"	437082	0	0
"chr1"	437130	0	0
"chr1"	437152	0	0
"chr1"	437160	0	0
"chr1"	437164	0	0
"chr1"	437181	0	0
"chr1"	437192	0	0
"chr1"	437204	0	0
"chr1"	437221	0	0
"chr1"	437240	0	0
"chr1"	437249	0	0
"chr1"	437253	0	0
"chr1"	437259	0	0
"chr1"	437284	0	0
"chr1"	437287	0	0
"chr1"	437296	0	0
"chr1"	437305	0	0
"chr1"	437323	0	0
"chr1"	437407	0	0
"chr1"	437423	0	0
"chr1"	437435	0	0
"chr1"	437466	0	0
"chr1"	437482	0	0
"chr1"	437490	0	0
"chr1"	437496	0	0
"chr1"	437508	0	0
"chr1"	437553	0	0
"chr1"	437555	0	0
"chr1"	437582	0	0
"chr1"	437585	0	0
"chr1"	437587	0	0
"chr1"	437599	0	0
"chr1"	437609	0	0
"chr1"	437649	0	0
"chr1"	437652	0	0
"chr1"	437676	0	1
"chr1"	437680	0	1
"chr1"	437683	1	1
"chr1"	437687	1	1
"chr1"	437717	1	1
"chr1"	437720	0	1
"chr1"	437742	0	1
"chr1"	437744	0	1
"chr1"	437748	1	1
"chr1"	437751	0	1
"chr1"	437755	1	1
"chr1"	437785	1	1
"chr1"	437788	1	1
"chr1"	437810	0	0
"chr1"	437812	0	0
"chr1"	437816	0	0
"chr1"	437819	0	0
"chr1"	437823	0	0
"chr1"	437853	0	0
"chr1"	437856	0	0
"chr1"	437878	0	1
"chr1"	437880	0	1
"chr1"	437884	1	1
"chr1"	437887	1	1
"chr1"	437891	1	1
"chr1"	437921	1	1
"chr1"	437924	0	1
"chr1"	437946	0	1
"chr1"	437948	0	1
"chr1"	437955	1	1
"chr1"	437959	1	1
"chr1"	437989	1	1
"chr1"	437992	1	1
"chr1"	438014	0	0
"chr1"	438016	0	0
"chr1"	438020	0	0
"chr1"	438023	0	0
"chr1"	438027	0	0
"chr1"	438057	0	0
"chr1"	438060	0	0
"chr1"	438084	0	0
"chr1"	438088	0	0
"chr1"	438091	0	0
"chr1"	438095	0	0
"chr1"	438125	0	0
"chr1"	438128	0	0
"chr1"	438150	0	0
"chr1"	438152	0	0
"chr1"	438156	0	0
"chr1"	438159	0	0
"chr1"	438163	0	0
"chr1"	438184	0	0
"chr1"	438224	0	0
"chr1"	438280	0	0
"chr1"	438415	0	0
"chr1"	438548	0	0
"chr1"	438582	0	0
"chr1"	438587	0	0
"chr1"	438650	0	0
"chr1"	438664	0	0
"chr1"	438682	0	0
"chr1"	438777	0	0
"chr1"	438821	0	0
"chr1"	438826	0	0
"chr1"	438837	0	0
"chr1"	438886	0	0
"chr1"	438958	0	0
"chr1"	439022	0	0
"chr1"	439077	0	0
"chr1"	439109	0	0
"chr1"	439185	0	0
"chr1"	439201	0	0
"chr1"	439251	0	0
"chr1"	439363	0	0
"chr1"	439491	0	0
"chr1"	439508	0	0
"chr1"	439544	0	0
"chr1"	439550	0	0
"chr1"	439597	0	0
"chr1"	439942	0	0
"chr1"	440025	0	0
"chr1"	440113	0	0
"chr1"	440144	0	0
"chr1"	440167	0	0
"chr1"	440203	0	0
"chr1"	440399	2	2
"chr1"	440437	1	2
"chr1"	440441	2	2
"chr1"	440460	2	2
"chr1"	440487	2	2
"chr1"	440592	1	1
"chr1"	440868	0	0
"chr1"	440962	0	0
"chr1"	441002	0	0
"chr1"	441026	0	0
"chr1"	441102	0	1
"chr1"	441159	1	1
"chr1"	441186	2	2
"chr1"	441408	1	1
"chr1"	441471	1	1
"chr1"	441516	0	0
"chr1"	441545	0	0
"chr1"	441562	0	0
"chr1"	441572	0	0
"chr1"	441592	0	0
"chr1"	441597	0	0
"chr1"	441642	0	0
"chr1"	441917	0	0
"chr1"	441929	0	0
"chr1"	441936	0	0
"chr1"	441947	0	0
"chr1"	441988	0	0
"chr1"	441997	0	0
"chr1"	442011	0	0
"chr1"	442019	0	0
"chr1"	442022	0	0
"chr1"	442027	0	0
"chr1"	442031	0	0
"chr1"	442033	0	0
"chr1"	442035	0	0
"chr1"	442039	0	0
"chr1"	442041	0	0
"chr1"	442053	0	0
"chr1"	442057	0	0
"chr1"	442066	0	0
"chr1"	442069	0	0
"chr1"	442071	0	0
"chr1"	442081	0	0
"chr1"	442083	0	0
"chr1"	442091	0	0
"chr1"	442100	0	0
"chr1"	442108	0	0
"chr1"	442166	0	0
"chr1"	442206	0	0
"chr1"	442249	0	0
"chr1"	442283	0	1
"chr1"	442291	0	1
"chr1"	442298	0	1
"chr1"	442304	0	1
"chr1"	442311	0	1
"chr1"	442333	0	1
"chr1"	442335	0	1
"chr1"	442343	0	2
"chr1"	442361	0	2
"chr1"	442383	0	2
"chr1"	442399	0	2
"chr1"	442478	0	2
"chr1"	442500	0	2
"chr1"	442930	0	0
"chr1"	442941	0	0
"chr1"	442946	0	0
"chr1"	442994	0	0
"chr1"	443017	0	0
"chr1"	443039	0	0
"chr1"	443060	0	0
"chr1"	443140	0	0
"chr1"	443148	0	0
"chr1"	443154	0	0
"chr1"	443176	0	0
"chr1"	443178	0	0
"chr1"	443184	0	0
"chr1"	443201	0	0
"chr1"	443208	0	0
"chr1"	443216	0	0
"chr1"	443238	0	0
"chr1"	443240	0	0
"chr1"	443242	0	0
"chr1"	443305	0	0
"chr1"	443316	0	0
"chr1"	443361	0	0
"chr1"	443366	0	0
"chr1"	443394	1	1
"chr1"	443404	1	1
"chr1"	443522	1	1
"chr1"	443730	0	0
"chr1"	443742	0	0
"chr1"	443858	0	0
"chr1"	443893	0	0
"chr1"	443904	0	0
"chr1"	444004	0	0
"chr1"	444037	0	0
"chr1"	444113	0	0
"chr1"	444204	0	0
"chr1"	444210	0	0
"chr1"	444245	0	0
"chr1"	444314	1	1
"chr1"	444416	1	1
"chr1"	444442	1	1
"chr1"	444542	0	0
"chr1"	444583	0	0
"chr1"	444594	0	0
"chr1"	444639	0	0
"chr1"	444721	0	0
"chr1"	444760	0	0
"chr1"	444850	0	0
"chr1"	444925	0	0
"chr1"	444946	0	0
"chr1"	444998	0	0
"chr1"	445120	0	0
"chr1"	445353	0	0
"chr1"	445401	0	0
"chr1"	445437	0	0
"chr1"	445469	0	0
"chr1"	445527	0	0
"chr1"	445649	0	0
"chr1"	445677	1	1
"chr1"	445681	1	1
"chr1"	445754	2	2
"chr1"	445756	2	2
"chr1"	445859	2	2
"chr1"	445918	0	0
"chr1"	445926	0	0
"chr1"	445985	0	0
"chr1"	446082	0	0
"chr1"	446094	0	0
"chr1"	446105	1	1
"chr1"	446154	1	1
"chr1"	446160	1	1
"chr1"	446412	0	0
"chr1"	446482	0	0
"chr1"	446665	0	0
"chr1"	446796	0	0
"chr1"	447009	0	0
"chr1"	447058	0	0
"chr1"	447088	0	0
"chr1"	447116	0	0
"chr1"	447167	0	0
"chr1"	447295	0	0
"chr1"	447325	0	0
"chr1"	447374	0	0
"chr1"	447404	0	0
"chr1"	447432	0	0
"chr1"	447532	0	0
"chr1"	447562	0	0
"chr1"	447691	0	0
"chr1"	447695	0	0
"chr1"	448066	0	0
"chr1"	448155	0	0
"chr1"	448159	0	0
"chr1"	448167	0	0
"chr1"	448171	0	0
"chr1"	448191	0	0
"chr1"	448223	0	0
"chr1"	448255	0	0
"chr1"	448421	0	0
"chr1"	448443	0	0
"chr1"	448483	0	0
"chr1"	448600	0	0
"chr1"	448610	0	0
"chr1"	448955	1	1
"chr1"	448986	1	1
"chr1"	449031	0	1
"chr1"	449048	0	0
"chr1"	449062	0	0
"chr1"	449076	0	0
"chr1"	449086	0	0
"chr1"	449092	0	0
"chr1"	449197	0	0
"chr1"	449243	0	0
"chr1"	449274	0	0
"chr1"	449289	1	1
"chr1"	449296	1	1
"chr1"	449298	1	1
"chr1"	449307	1	1
"chr1"	449321	2	2
"chr1"	449336	2	2
"chr1"	449343	2	2
"chr1"	449345	2	2
"chr1"	449354	2	2
"chr1"	449368	2	2
"chr1"	449383	0	0
"chr1"	449390	0	0
"chr1"	449392	0	0
"chr1"	449401	0	0
"chr1"	449415	0	0
"chr1"	449430	0	0
"chr1"	449437	0	0
"chr1"	449439	0	0
"chr1"	449448	1	1
"chr1"	449462	1	1
"chr1"	449477	3	4
"chr1"	449484	4	4
"chr1"	449486	4	4
"chr1"	449495	4	4
"chr1"	449509	4	4
"chr1"	449524	4	4
"chr1"	449531	4	4
"chr1"	449533	4	4
"chr1"	449542	3	3
"chr1"	449556	2	3
"chr1"	449578	2	3
"chr1"	449580	2	3
"chr1"	449589	4	4
"chr1"	449603	3	3
"chr1"	449625	2	2
"chr1"	449627	2	2
"chr1"	449636	2	2
"chr1"	449650	2	2
"chr1"	449672	2	2
"chr1"	449674	1	2
"chr1"	449683	2	2
"chr1"	449697	2	2
"chr1"	449719	2	2
"chr1"	449721	0	1
"chr1"	449730	1	1
"chr1"	449744	1	1
"chr1"	449766	2	2
"chr1"	449768	2	2
"chr1"	449777	3	3
"chr1"	449791	3	3
"chr1"	449813	3	3
"chr1"	449815	3	3
"chr1"	449824	3	3
"chr1"	449838	3	3
"chr1"	449860	2	3
"chr1"	449871	3	3
"chr1"	449885	3	3
"chr1"	449907	1	2
"chr1"	449918	1	1
"chr1"	449932	0	0
"chr1"	449965	0	0
"chr1"	449979	0	0
"chr1"	450001	0	0
"chr1"	450003	0	0
"chr1"	450012	0	0
"chr1"	450026	0	0
"chr1"	450048	0	0
"chr1"	450050	0	0
"chr1"	450059	0	0
"chr1"	450073	0	0
"chr1"	450095	0	0
"chr1"	450106	0	0
"chr1"	450120	0	0
"chr1"	450142	0	0
"chr1"	450153	0	0
"chr1"	450167	0	0
"chr1"	450200	0	0
"chr1"	450214	0	0
"chr1"	450236	0	0
"chr1"	450247	0	0
"chr1"	450261	0	0
"chr1"	450283	0	0
"chr1"	450294	0	0
"chr1"	450308	0	0
"chr1"	450341	0	0
"chr1"	450355	1	1
"chr1"	450379	1	1
"chr1"	450388	1	1
"chr1"	450402	1	1
"chr1"	450424	0	1
"chr1"	450435	1	1
"chr1"	450449	1	1
"chr1"	450473	1	1
"chr1"	450482	1	1
"chr1"	450496	1	1
"chr1"	450518	0	1
"chr1"	450529	1	1
"chr1"	450543	1	1
"chr1"	450565	0	1
"chr1"	450576	1	1
"chr1"	450589	0	0
"chr1"	450637	0	0
"chr1"	450736	0	0
"chr1"	450744	0	0
"chr1"	450774	0	0
"chr1"	450835	0	0
"chr1"	450867	0	0
"chr1"	450899	0	0
"chr1"	450931	0	0
"chr1"	450955	0	0
"chr1"	450961	0	0
"chr1"	450963	0	0
"chr1"	451028	0	0
"chr1"	451031	0	0
"chr1"	451206	0	0
"chr1"	451246	0	0
"chr1"	451357	0	0
"chr1"	451545	0	0
"chr1"	451645	0	0
"chr1"	451763	0	0
"chr1"	451775	0	0
"chr1"	451814	0	0
"chr1"	451912	0	0
"chr1"	451918	0	0
"chr1"	452028	0	0
"chr1"	452132	0	0
"chr1"	452157	0	0
"chr1"	452197	0	0
"chr1"	452404	0	0
"chr1"	452407	0	0
"chr1"	452425	0	0
"chr1"	452460	0	0
"chr1"	452486	0	0
"chr1"	452491	0	0
"chr1"	452516	0	0
"chr1"	452526	0	0
"chr1"	452534	0	0
"chr1"	452546	0	0
"chr1"	452580	0	0
"chr1"	452614	0	0
"chr1"	452621	0	0
"chr1"	452786	0	0
"chr1"	452811	0	0
"chr1"	452821	0	0
"chr1"	452826	0	0
"chr1"	452852	0	0
"chr1"	452902	1	1
"chr1"	452912	2	2
"chr1"	452917	2	2
"chr1"	452948	1	2
"chr1"	453142	0	1
"chr1"	453169	0	0
"chr1"	453186	0	0
"chr1"	453225	0	0
"chr1"	453291	0	0
"chr1"	453428	0	0
"chr1"	453431	0	0
"chr1"	453434	0	0
"chr1"	453493	0	0
"chr1"	453501	0	0
"chr1"	453508	0	0
"chr1"	453513	0	0
"chr1"	453704	1	1
"chr1"	453725	1	1
"chr1"	453749	1	1
"chr1"	453941	1	1
"chr1"	453959	1	1
"chr1"	454025	0	0
"chr1"	454047	0	0
"chr1"	454090	0	0
"chr1"	454104	0	0
"chr1"	454107	0	0
"chr1"	454125	0	0
"chr1"	454134	0	0
"chr1"	454158	0	0
"chr1"	454184	0	0
"chr1"	454319	0	0
"chr1"	454347	0	0
"chr1"	454362	0	0
"chr1"	454380	0	0
"chr1"	454536	0	0
"chr1"	454623	0	0
"chr1"	454683	0	0
"chr1"	454704	0	0
"chr1"	454715	0	0
"chr1"	454725	0	0
"chr1"	454822	0	0
"chr1"	454924	0	0
"chr1"	455116	0	0
"chr1"	455156	0	0
"chr1"	455170	0	0
"chr1"	455334	0	0
"chr1"	455342	0	0
"chr1"	455383	0	0
"chr1"	455419	0	0
"chr1"	455506	0	0
"chr1"	455590	0	0
"chr1"	455603	0	0
"chr1"	455731	0	0
"chr1"	455784	0	0
"chr1"	455792	0	0
"chr1"	455868	0	0
"chr1"	455893	0	0
"chr1"	455909	0	0
"chr1"	456017	0	0
"chr1"	456066	0	0
"chr1"	456094	0	0
"chr1"	456115	0	0
"chr1"	456130	0	0
"chr1"	456147	0	0
"chr1"	456268	0	0
"chr1"	456317	0	0
"chr1"	456527	0	0
"chr1"	456562	0	0
"chr1"	456567	0	0
"chr1"	456660	0	0
"chr1"	456704	0	0
"chr1"	456732	0	0
"chr1"	456734	0	0
"chr1"	456753	0	0
"chr1"	456869	0	0
"chr1"	456915	0	0
"chr1"	456935	0	0
"chr1"	456960	0	0
"chr1"	456970	0	0
"chr1"	456986	0	0
"chr1"	457017	0	0
"chr1"	457197	0	0
"chr1"	457215	0	0
"chr1"	457237	0	0
"chr1"	457260	0	0
"chr1"	457270	0	0
"chr1"	457302	0	0
"chr1"	457333	0	0
"chr1"	457354	0	0
"chr1"	457358	0	0
"chr1"	457401	0	0
"chr1"	457403	0	0
"chr1"	457407	0	0
"chr1"	457482	0	0
"chr1"	457496	0	0
"chr1"	457566	0	0
"chr1"	457576	0	0
"chr1"	457698	0	0
"chr1"	457708	0	0
"chr1"	457714	0	0
"chr1"	457775	0	0
"chr1"	457819	0	0
"chr1"	457841	0	0
"chr1"	457850	0	0
"chr1"	457903	0	0
"chr1"	458012	0	0
"chr1"	458341	0	0
"chr1"	458406	0	0
"chr1"	458414	0	0
"chr1"	458418	0	0
"chr1"	458519	0	0
"chr1"	458712	2	2
"chr1"	459096	0	0
"chr1"	459267	0	0
"chr1"	459303	0	0
"chr1"	459340	0	0
"chr1"	459354	0	0
"chr1"	459443	0	0
"chr1"	459663	0	0
"chr1"	459680	0	0
"chr1"	459684	0	0
"chr1"	459735	0	0
"chr1"	459741	0	0
"chr1"	459849	0	0
"chr1"	459874	0	0
"chr1"	460014	0	0
"chr1"	460097	0	0
"chr1"	460131	0	0
"chr1"	460173	0	0
"chr1"	460196	0	0
"chr1"	460256	0	0
"chr1"	460258	0	0
"chr1"	460275	0	0
"chr1"	460281	0	0
"chr1"	460296	0	0
"chr1"	460377	0	0
"chr1"	460405	0	0
"chr1"	460417	0	0
"chr1"	460436	0	0
"chr1"	460448	0	0
"chr1"	460477	0	0
"chr1"	460511	0	0
"chr1"	460515	0	0
"chr1"	460517	0	0
"chr1"	460526	0	0
"chr1"	460576	0	0
"chr1"	461177	0	0
"chr1"	461196	0	0
"chr1"	461215	0	0
"chr1"	461232	0	0
"chr1"	461256	0	0
"chr1"	461265	0	0
"chr1"	461377	0	0
"chr1"	461516	0	0
"chr1"	461694	0	0
"chr1"	461828	0	2
"chr1"	461886	0	2
"chr1"	461903	0	2
"chr1"	461917	0	2
"chr1"	461954	1	3
"chr1"	462108	1	3
"chr1"	462142	0	0
"chr1"	462188	0	0
"chr1"	462218	0	0
"chr1"	462318	0	0
"chr1"	462348	0	0
"chr1"	462359	0	0
"chr1"	462374	0	0
"chr1"	462404	0	0
"chr1"	462409	0	0
"chr1"	462597	0	0
"chr1"	462611	0	0
"chr1"	462649	0	0
"chr1"	462840	0	0
"chr1"	462920	0	0
"chr1"	463109	0	0
"chr1"	463153	0	0
"chr1"	463220	0	0
"chr1"	463254	0	0
"chr1"	463439	0	0
"chr1"	463505	0	0
"chr1"	463578	0	1
"chr1"	463924	0	0
"chr1"	463931	0	0
"chr1"	464009	0	0
"chr1"	464190	0	0
"chr1"	464196	0	0
"chr1"	464272	0	0
"chr1"	464321	1	1
"chr1"	464354	1	1
"chr1"	464371	1	1
"chr1"	464526	3	3
"chr1"	464583	2	2
"chr1"	464668	0	1
"chr1"	464694	1	1
"chr1"	464768	1	2
"chr1"	465093	0	1
"chr1"	465220	0	0
"chr1"	465226	0	0
"chr1"	465316	0	0
"chr1"	465367	0	0
"chr1"	465391	0	0
"chr1"	465461	0	0
"chr1"	465472	0	0
"chr1"	465490	0	0
"chr1"	466003	0	0
"chr1"	466040	0	0
"chr1"	466178	1	1
"chr1"	466206	0	1
"chr1"	466243	0	0
"chr1"	466323	0	0
"chr1"	466551	0	0
"chr1"	466680	0	0
"chr1"	467211	0	0
"chr1"	467237	0	0
"chr1"	467269	0	0
"chr1"	467347	1	1
"chr1"	467458	0	1
"chr1"	467741	0	0
"chr1"	467901	1	1
"chr1"	467947	1	1
"chr1"	468179	0	0
"chr1"	468264	0	0
"chr1"	468316	0	0
"chr1"	468375	0	0
"chr1"	468494	0	1
"chr1"	468592	1	1
"chr1"	468649	0	0
"chr1"	468672	0	0
"chr1"	468878	2	3
"chr1"	468886	1	3
"chr1"	468898	3	3
"chr1"	468915	2	2
"chr1"	468987	4	5
"chr1"	469115	4	4
"chr1"	469664	2	2
"chr1"	469728	3	3
"chr1"	469777	3	3
"chr1"	469814	3	3
"chr1"	469835	2	3
"chr1"	469899	2	2
"chr1"	469918	1	1
"chr1"	469923	1	1
"chr1"	469929	0	0
"chr1"	469961	0	0
"chr1"	469985	0	0
"chr1"	470017	0	0
"chr1"	470021	0	0
"chr1"	470061	0	0
"chr1"	470377	0	0
"chr1"	470657	0	0
"chr1"	470894	0	0
"chr1"	470908	0	0
"chr1"	470914	0	0
"chr1"	470920	0	0
"chr1"	470948	0	0
"chr1"	471000	0	0
"chr1"	471010	0	0
"chr1"	471026	0	0
"chr1"	471047	0	0
"chr1"	471062	0	0
"chr1"	471068	0	0
"chr1"	471089	0	0
"chr1"	471144	0	0
"chr1"	471159	0	0
"chr1"	471163	0	0
"chr1"	471188	0	0
"chr1"	471319	0	0
"chr1"	471345	0	0
"chr1"	521380	0	0
"chr1"	521534	3	10
"chr1"	521571	0	11
"chr1"	521577	0	11
"chr1"	521585	1	11
"chr1"	521602	0	9
"chr1"	521660	2	7
"chr1"	521794	3	3
"chr1"	521946	12	12
"chr1"	522058	6	6
"chr1"	522111	3	3
"chr1"	522223	4	4
"chr1"	522232	4	4
"chr1"	522256	5	5
"chr1"	522273	4	5
"chr1"	522292	5	5
"chr1"	522311	5	5
"chr1"	522733	0	0
"chr1"	522912	0	0
"chr1"	522962	0	0
"chr1"	522971	0	0
"chr1"	522977	0	0
"chr1"	523011	0	0
"chr1"	523040	0	0
"chr1"	523052	0	0
"chr1"	523071	0	0
"chr1"	523111	1	1
"chr1"	523192	2	2
"chr1"	523207	2	2
"chr1"	523213	2	2
"chr1"	523230	2	2
"chr1"	523232	2	2
"chr1"	523292	2	2
"chr1"	523315	3	3
"chr1"	523357	2	2
"chr1"	523391	1	1
"chr1"	523416	1	1
"chr1"	523474	1	1
"chr1"	523614	2	2
"chr1"	523639	5	5
"chr1"	523747	10	11
"chr1"	523753	11	11
"chr1"	523784	12	14
"chr1"	523804	13	13
"chr1"	523808	13	13
"chr1"	523825	11	11
"chr1"	524045	0	0
"chr1"	524129	0	0
"chr1"	524134	0	0
"chr1"	524148	0	0
"chr1"	524185	0	0
"chr1"	524221	0	0
"chr1"	524237	0	0
"chr1"	524393	0	0
"chr1"	524775	1	1
"chr1"	524956	12	13
"chr1"	525057	6	8
"chr1"	525061	7	7
"chr1"	525069	7	7
"chr1"	525463	0	0
"chr1"	525569	2	2
"chr1"	525622	8	8
"chr1"	525631	9	9
"chr1"	525653	12	12
"chr1"	525764	8	8
"chr1"	525774	6	7
"chr1"	525896	4	4
"chr1"	525906	5	5
"chr1"	525976	6	6
"chr1"	525983	6	6
"chr1"	525990	6	6
"chr1"	526061	0	0
"chr1"	526065	0	0
"chr1"	526067	0	0
"chr1"	526110	0	0
"chr1"	526114	0	0
"chr1"	526135	0	0
"chr1"	526166	0	0
"chr1"	526198	1	1
"chr1"	526208	1	1
"chr1"	526231	2	2
"chr1"	526253	2	2
"chr1"	526271	2	2
"chr1"	526450	4	4
"chr1"	526481	4	4
"chr1"	526497	3	4
"chr1"	526507	4	4
"chr1"	526532	4	4
"chr1"	526552	4	5
"chr1"	526622	2	2
"chr1"	526714	4	4
"chr1"	526733	3	3
"chr1"	526763	1	1
"chr1"	526807	1	1
"chr1"	526831	3	3
"chr1"	526836	2	3
"chr1"	526842	3	3
"chr1"	526852	3	3
"chr1"	526880	3	3
"chr1"	526889	3	3
"chr1"	526896	2	3
"chr1"	526910	3	3
"chr1"	526930	3	3
"chr1"	526941	3	3
"chr1"	526986	2	4
"chr1"	527030	0	1
"chr1"	527038	1	1
"chr1"	527045	1	1
"chr1"	527062	1	1
"chr1"	527070	1	1
"chr1"	527092	1	1
"chr1"	527213	1	1
"chr1"	527218	1	1
"chr1"	527253	2	2
"chr1"	527463	0	0
"chr1"	527488	0	0
"chr1"	527512	0	0
"chr1"	527619	5	6
"chr1"	527633	7	8
"chr1"	527665	10	10
"chr1"	527686	9	10
"chr1"	527714	10	10
"chr1"	527763	5	8
"chr1"	527871	9	10
"chr1"	527887	9	10
"chr1"	527912	10	10
"chr1"	527988	22	22
"chr1"	527996	22	23
"chr1"	528049	22	23
"chr1"	528177	5	5
"chr1"	528190	2	2
"chr1"	528274	0	0
"chr1"	528397	0	0
"chr1"	528438	0	0
"chr1"	528446	0	0
"chr1"	528610	4	4
"chr1"	528624	4	4
"chr1"	528637	4	4
"chr1"	528664	3	3
"chr1"	528850	10	10
"chr1"	528856	10	10
"chr1"	529055	7	7
"chr1"	529065	7	7
"chr1"	529097	4	4
"chr1"	529130	1	1
"chr1"	529157	1	1
"chr1"	529244	0	0
"chr1"	529400	0	0
"chr1"	529418	0	0
"chr1"	529433	0	0
"chr1"	529461	0	0
"chr1"	529596	2	2
"chr1"	529646	9	9
"chr1"	529655	10	10
"chr1"	529673	15	15
"chr1"	529676	15	16
"chr1"	529690	15	17
"chr1"	529733	20	20
"chr1"	529821	18	18
"chr1"	529839	16	16
"chr1"	530031	0	0
"chr1"	530055	0	0
"chr1"	530076	0	0
"chr1"	530267	8	8
"chr1"	530279	8	8
"chr1"	530287	8	8
"chr1"	530349	8	8
"chr1"	530391	7	7
"chr1"	530489	2	3
"chr1"	530555	4	4
"chr1"	530594	4	4
"chr1"	530611	4	4
"chr1"	530638	4	4
"chr1"	530832	0	0
"chr1"	530863	0	0
"chr1"	530868	0	0
"chr1"	530917	0	0
"chr1"	530928	0	0
"chr1"	530954	0	0
"chr1"	530959	0	0
"chr1"	530965	0	0
"chr1"	530969	0	0
"chr1"	530994	0	0
"chr1"	531063	0	0
"chr1"	531159	0	0
"chr1"	531166	0	0
"chr1"	531200	0	0
"chr1"	531234	0	0
"chr1"	531246	0	0
"chr1"	531254	0	0
"chr1"	531264	0	0
"chr1"	531289	0	0
"chr1"	531294	0	0
"chr1"	531320	0	0
"chr1"	531355	1	1
"chr1"	531373	1	1
"chr1"	531376	1	1
"chr1"	531583	2	2
"chr1"	531623	2	2
"chr1"	531648	2	3
"chr1"	531752	12	17
"chr1"	531856	19	19
"chr1"	531862	16	18
"chr1"	531868	18	18
"chr1"	531966	9	9
"chr1"	532005	7	7
"chr1"	532017	5	6
"chr1"	532119	1	1
"chr1"	532219	1	1
"chr1"	532412	9	9
"chr1"	532518	0	0
"chr1"	532558	0	0
"chr1"	532733	0	0
"chr1"	532736	0	0
"chr1"	532801	0	0
"chr1"	532803	0	0
"chr1"	532809	0	0
"chr1"	532833	0	0
"chr1"	532865	0	0
"chr1"	532897	0	0
"chr1"	532990	0	0
"chr1"	533020	0	0
"chr1"	533028	0	0
"chr1"	533047	0	0
"chr1"	533127	0	0
"chr1"	533162	0	0
"chr1"	533174	0	0
"chr1"	533187	0	0
"chr1"	533198	0	1
"chr1"	533220	2	2
"chr1"	533234	2	2
"chr1"	533243	1	2
"chr1"	533245	2	2
"chr1"	533267	1	1
"chr1"	533281	1	1
"chr1"	533290	1	1
"chr1"	533292	1	1
"chr1"	533299	1	1
"chr1"	533314	1	1
"chr1"	533328	1	1
"chr1"	533337	1	1
"chr1"	533339	1	1
"chr1"	533346	0	0
"chr1"	533361	0	0
"chr1"	533375	0	0
"chr1"	533384	0	0
"chr1"	533386	0	0
"chr1"	533393	0	0
"chr1"	533408	0	0
"chr1"	533422	0	0
"chr1"	533431	0	0
"chr1"	533433	0	0
"chr1"	533440	0	0
"chr1"	533455	0	0
"chr1"	533469	0	0
"chr1"	533478	0	0
"chr1"	533480	0	0
"chr1"	533487	0	0
"chr1"	533502	0	0
"chr1"	533516	0	0
"chr1"	533525	0	0
"chr1"	533527	0	0
"chr1"	533534	0	0
"chr1"	533549	0	0
"chr1"	533563	0	0
"chr1"	533572	0	0
"chr1"	533574	0	0
"chr1"	533581	0	0
"chr1"	533596	0	0
"chr1"	533610	0	0
"chr1"	533619	0	0
"chr1"	533621	0	0
"chr1"	533628	0	0
"chr1"	533643	0	0
"chr1"	533657	0	0
"chr1"	533666	0	0
"chr1"	533668	0	0
"chr1"	533675	0	0
"chr1"	533690	0	0
"chr1"	533704	0	0
"chr1"	533713	0	0
"chr1"	533715	0	0
"chr1"	533722	0	0
"chr1"	533737	0	0
"chr1"	533751	0	0
"chr1"	533760	0	0
"chr1"	533762	0	0
"chr1"	533769	0	0
"chr1"	533784	0	0
"chr1"	533798	0	0
"chr1"	533807	0	0
"chr1"	533809	0	0
"chr1"	533816	0	0
"chr1"	533831	0	0
"chr1"	533845	0	0
"chr1"	533854	0	0
"chr1"	533856	0	0
"chr1"	533863	0	0
"chr1"	533878	2	2
"chr1"	533892	2	2
"chr1"	533901	0	2
"chr1"	533903	2	2
"chr1"	533910	2	2
"chr1"	533925	3	3
"chr1"	533939	3	3
"chr1"	533948	3	3
"chr1"	533950	3	3
"chr1"	533957	3	3
"chr1"	533972	2	3
"chr1"	533986	3	3
"chr1"	533997	3	3
"chr1"	534004	3	4
"chr1"	534019	5	5
"chr1"	534033	5	5
"chr1"	534042	4	5
"chr1"	534044	5	5
"chr1"	534051	5	5
"chr1"	534066	4	5
"chr1"	534080	4	4
"chr1"	534089	2	3
"chr1"	534091	3	3
"chr1"	534098	3	3
"chr1"	534113	2	2
"chr1"	534144	4	4
"chr1"	534190	3	5
"chr1"	534198	5	6
"chr1"	534242	6	6
"chr1"	534295	2	2
"chr1"	534301	1	1
"chr1"	534311	0	0
"chr1"	534314	0	0
"chr1"	534326	0	0
"chr1"	534329	0	0
"chr1"	534343	1	1
"chr1"	534360	1	1
"chr1"	534405	1	2
"chr1"	534436	8	8
"chr1"	534544	19	23
"chr1"	534780	1	1
"chr1"	534790	1	1
"chr1"	534907	5	6
