"chromosome"	"CpG_position"	"M_counts"	"Total_counts"
"chr1"	688239	6	6
"chr1"	688319	5	5
"chr1"	688468	4	4
"chr1"	688529	2	3
"chr1"	688600	4	4
"chr1"	688624	4	4
"chr1"	688632	4	4
"chr1"	688664	3	3
"chr1"	688798	4	4
"chr1"	689128	3	3
"chr1"	689142	3	3
"chr1"	689175	4	5
"chr1"	689333	5	8
"chr1"	689390	9	9
"chr1"	689642	2	2
"chr1"	689644	2	2
"chr1"	689725	0	0
"chr1"	689753	0	0
"chr1"	689963	4	4
"chr1"	689973	4	4
"chr1"	689996	5	5
"chr1"	690017	5	5
"chr1"	690134	8	8
"chr1"	690263	7	9
"chr1"	690274	8	8
"chr1"	690322	11	11
"chr1"	690324	11	11
"chr1"	690329	11	11
"chr1"	690361	9	10
"chr1"	690437	11	11
"chr1"	690439	10	10
"chr1"	690443	9	10
"chr1"	690469	8	9
"chr1"	690474	6	9
"chr1"	690570	8	8
"chr1"	690621	5	5
"chr1"	690638	4	4
"chr1"	690648	3	3
"chr1"	690651	3	3
"chr1"	690785	3	3
"chr1"	690933	3	3
"chr1"	691391	3	3
"chr1"	691600	6	6
"chr1"	691934	9	12
"chr1"	691957	13	14
"chr1"	692277	7	7
"chr1"	692317	7	8
"chr1"	692781	1	1
"chr1"	692919	5	5
"chr1"	692930	3	5
"chr1"	692944	4	4
"chr1"	692975	4	4
"chr1"	693061	4	4
"chr1"	693125	11	11
"chr1"	693133	12	12
"chr1"	693241	12	13
"chr1"	693467	10	17
"chr1"	693587	20	20
"chr1"	693662	17	18
"chr1"	693999	6	6
"chr1"	694015	4	4
"chr1"	694535	1	1
"chr1"	694538	1	1
"chr1"	694605	1	1
"chr1"	694686	1	1
"chr1"	694698	1	1
"chr1"	694738	1	1
"chr1"	695206	0	0
"chr1"	695208	0	0
"chr1"	695218	0	0
"chr1"	695251	0	0
"chr1"	695255	0	0
"chr1"	695309	0	0
"chr1"	695395	0	0
"chr1"	695405	0	0
"chr1"	695412	0	0
"chr1"	695557	0	0
"chr1"	695644	0	0
"chr1"	695763	0	0
"chr1"	695854	1	1
"chr1"	695922	3	3
"chr1"	697063	2	4
"chr1"	697180	5	5
"chr1"	697269	10	10
"chr1"	697603	7	9
"chr1"	699028	8	9
"chr1"	699120	7	7
"chr1"	699355	10	10
"chr1"	699695	1	1
"chr1"	699735	3	3
"chr1"	699740	3	3
"chr1"	699839	7	7
"chr1"	699927	6	6
"chr1"	699946	8	8
"chr1"	699965	10	10
"chr1"	700075	13	14
"chr1"	700216	4	4
"chr1"	700244	2	2
"chr1"	700249	2	2
"chr1"	700275	5	5
"chr1"	700280	5	5
"chr1"	700296	6	6
"chr1"	700307	7	8
"chr1"	700318	7	7
"chr1"	700336	9	9
"chr1"	700468	15	15
"chr1"	700490	16	17
"chr1"	700602	18	19
"chr1"	700624	16	17
"chr1"	700813	11	12
"chr1"	700892	9	9
"chr1"	700982	6	6
"chr1"	701094	9	10
"chr1"	701236	11	14
"chr1"	701704	4	4
"chr1"	701859	13	13
"chr1"	701927	10	13
"chr1"	701957	15	15
"chr1"	701988	14	14
"chr1"	702047	13	14
"chr1"	702115	10	11
"chr1"	702254	16	16
"chr1"	702318	12	14
"chr1"	702814	13	13
"chr1"	703035	22	22
"chr1"	703069	14	14
"chr1"	703091	13	13
"chr1"	703115	11	12
"chr1"	703127	11	11
"chr1"	703154	10	10
"chr1"	703185	7	7
"chr1"	703193	7	7
"chr1"	703253	2	2
"chr1"	703255	1	1
"chr1"	703431	0	0
"chr1"	703463	1	1
"chr1"	703495	1	1
"chr1"	703526	1	1
"chr1"	703533	1	1
"chr1"	703550	1	1
"chr1"	703556	1	1
"chr1"	703580	1	1
"chr1"	703596	1	1
"chr1"	703821	2	2
"chr1"	703824	3	3
"chr1"	703845	3	3
"chr1"	703883	3	3
"chr1"	703963	7	8
"chr1"	703973	7	7
"chr1"	703978	7	7
"chr1"	704053	10	10
"chr1"	704243	12	12
"chr1"	704315	10	12
"chr1"	704429	5	6
"chr1"	704467	5	5
"chr1"	704471	5	5
"chr1"	704636	10	10
"chr1"	704784	9	11
"chr1"	704878	8	8
"chr1"	704954	6	6
"chr1"	704959	3	7
"chr1"	704995	10	10
"chr1"	705016	9	9
"chr1"	705026	8	8
"chr1"	705036	7	8
"chr1"	705249	7	7
"chr1"	705281	5	5
"chr1"	705340	7	7
"chr1"	705416	5	8
"chr1"	705471	8	8
"chr1"	705474	8	9
"chr1"	705484	7	8
"chr1"	705751	11	11
"chr1"	705761	11	11
"chr1"	705870	10	11
"chr1"	705907	7	8
"chr1"	706150	10	10
"chr1"	706301	6	6
"chr1"	706348	9	10
"chr1"	706357	8	10
"chr1"	706375	9	9
"chr1"	706425	6	6
"chr1"	706665	8	8
"chr1"	706768	8	9
"chr1"	706777	1	9
"chr1"	706799	6	7
"chr1"	706824	5	5
"chr1"	706895	2	3
"chr1"	706936	7	7
"chr1"	706982	10	12
"chr1"	706992	12	12
"chr1"	707037	14	15
"chr1"	707095	16	16
"chr1"	707117	13	13
"chr1"	707211	6	8
"chr1"	707292	6	7
"chr1"	707331	6	6
"chr1"	707348	5	5
"chr1"	707384	6	6
"chr1"	707518	17	17
"chr1"	707658	21	28
"chr1"	707819	13	13
"chr1"	707885	7	12
"chr1"	707917	11	12
"chr1"	707925	10	11
"chr1"	708125	8	9
"chr1"	708142	9	9
"chr1"	708223	4	5
"chr1"	708431	1	1
"chr1"	708462	1	1
"chr1"	708529	2	2
"chr1"	708564	4	4
"chr1"	708670	9	9
"chr1"	708673	8	9
"chr1"	708749	7	7
"chr1"	708818	15	17
"chr1"	708897	23	25
"chr1"	708921	24	26
"chr1"	708956	17	21
"chr1"	709197	29	31
"chr1"	709215	26	29
"chr1"	709392	9	12
"chr1"	709537	5	6
"chr1"	709574	4	5
"chr1"	709590	3	4
"chr1"	709620	0	3
"chr1"	709790	5	5
"chr1"	710014	7	13
"chr1"	710043	13	21
"chr1"	710097	15	26
"chr1"	710099	16	26
"chr1"	710190	15	23
"chr1"	710218	12	19
"chr1"	710354	16	19
"chr1"	710417	11	12
"chr1"	710480	4	7
"chr1"	710536	5	5
"chr1"	710575	3	3
"chr1"	710583	3	4
"chr1"	710620	3	4
"chr1"	710630	3	4
"chr1"	710845	5	5
"chr1"	710959	9	10
"chr1"	710987	9	10
"chr1"	711019	8	10
"chr1"	711091	8	9
"chr1"	711093	9	9
"chr1"	711095	8	9
"chr1"	711115	6	9
"chr1"	711137	8	10
"chr1"	711147	9	10
"chr1"	711171	10	10
"chr1"	711204	6	8
"chr1"	711299	6	7
"chr1"	711309	7	7
"chr1"	711437	5	6
"chr1"	711531	7	7
"chr1"	711593	4	4
"chr1"	711703	16	16
"chr1"	711705	16	17
"chr1"	711748	14	17
"chr1"	711764	17	19
"chr1"	711930	11	11
"chr1"	711939	9	11
"chr1"	712227	18	27
"chr1"	712432	35	37
"chr1"	712446	38	38
"chr1"	712545	29	32
"chr1"	712585	28	31
"chr1"	712739	36	38
"chr1"	712987	23	23
"chr1"	712995	23	23
"chr1"	713049	17	18
"chr1"	713105	18	18
"chr1"	713113	19	19
"chr1"	713200	23	24
"chr1"	713205	21	24
"chr1"	713252	23	24
"chr1"	713293	20	20
"chr1"	713305	21	22
"chr1"	713317	18	21
"chr1"	713365	19	20
"chr1"	713376	19	21
"chr1"	713388	15	19
"chr1"	713400	10	17
"chr1"	713447	16	22
"chr1"	713449	16	21
"chr1"	713453	15	21
"chr1"	713481	14	22
"chr1"	713489	16	21
"chr1"	713512	14	18
"chr1"	713543	5	19
"chr1"	713548	6	19
"chr1"	713672	6	21
"chr1"	713773	1	19
"chr1"	713813	0	18
"chr1"	713818	0	19
"chr1"	713822	0	19
"chr1"	713824	0	20
"chr1"	713901	0	18
"chr1"	713921	0	17
"chr1"	713985	0	14
"chr1"	714002	0	15
"chr1"	714010	0	13
"chr1"	714012	0	13
"chr1"	714021	0	13
"chr1"	714024	0	13
"chr1"	714030	0	10
"chr1"	714049	0	8
"chr1"	714052	0	9
"chr1"	714060	0	9
"chr1"	714071	0	9
"chr1"	714076	0	8
"chr1"	714083	0	7
"chr1"	714096	0	7
"chr1"	714118	0	10
"chr1"	714137	0	12
"chr1"	714139	0	13
"chr1"	714167	0	12
"chr1"	714169	0	12
"chr1"	714177	0	13
"chr1"	714181	0	13
"chr1"	714198	0	14
"chr1"	714202	0	13
"chr1"	714213	0	13
"chr1"	714239	0	12
"chr1"	714254	0	9
"chr1"	714258	0	11
"chr1"	714261	0	10
"chr1"	714264	0	10
"chr1"	714277	0	12
"chr1"	714292	0	9
"chr1"	714300	0	10
"chr1"	714307	0	10
"chr1"	714310	0	9
"chr1"	714313	0	10
"chr1"	714317	0	10
"chr1"	714338	0	8
"chr1"	714348	0	10
"chr1"	714353	0	11
"chr1"	714355	0	10
"chr1"	714362	0	13
"chr1"	714366	0	13
"chr1"	714376	0	13
"chr1"	714391	0	13
"chr1"	714395	0	12
"chr1"	714403	0	13
"chr1"	714405	0	13
"chr1"	714428	0	11
"chr1"	714443	0	11
"chr1"	714447	0	11
"chr1"	714455	0	10
"chr1"	714476	0	10
"chr1"	714480	0	10
"chr1"	714490	0	10
"chr1"	714510	0	7
"chr1"	714520	0	8
"chr1"	714526	0	8
"chr1"	714532	0	10
"chr1"	714543	0	10
"chr1"	714546	0	9
"chr1"	714565	0	8
"chr1"	714583	0	9
"chr1"	714621	0	14
"chr1"	714660	0	16
"chr1"	714715	2	18
"chr1"	714723	1	18
"chr1"	714763	0	18
"chr1"	714768	1	18
"chr1"	714779	2	17
"chr1"	714830	1	16
"chr1"	714858	1	12
"chr1"	714862	1	12
"chr1"	714894	2	17
"chr1"	714925	5	16
"chr1"	714932	7	17
"chr1"	714948	8	17
"chr1"	714955	8	16
"chr1"	714957	6	15
"chr1"	714995	3	18
"chr1"	715031	3	16
"chr1"	715035	3	16
"chr1"	715041	4	16
"chr1"	715079	11	21
"chr1"	715083	11	21
"chr1"	715110	11	22
"chr1"	715121	8	20
"chr1"	715240	12	29
"chr1"	715250	15	30
"chr1"	715277	20	31
"chr1"	715283	25	31
"chr1"	715389	21	26
"chr1"	715391	24	26
"chr1"	715404	23	26
"chr1"	715414	22	28
"chr1"	715424	23	29
"chr1"	715433	25	29
"chr1"	715449	25	30
"chr1"	715510	16	28
"chr1"	715721	26	29
"chr1"	715742	24	26
"chr1"	715754	24	25
"chr1"	715785	22	24
"chr1"	715856	20	21
"chr1"	715890	23	25
"chr1"	715946	20	21
"chr1"	715948	21	21
"chr1"	715955	20	22
"chr1"	716048	24	25
"chr1"	716050	24	25
"chr1"	716058	26	26
"chr1"	716092	21	22
"chr1"	716181	18	18
"chr1"	716213	18	20
"chr1"	716245	17	21
"chr1"	716378	9	12
"chr1"	716649	4	4
"chr1"	716704	4	4
"chr1"	716808	9	9
"chr1"	717127	8	12
"chr1"	717485	13	15
"chr1"	717601	16	16
"chr1"	718467	23	26
"chr1"	718491	25	26
"chr1"	718572	28	34
"chr1"	719148	9	11
"chr1"	719232	7	7
"chr1"	719235	7	7
"chr1"	719759	34	35
"chr1"	719872	24	33
"chr1"	720026	16	22
"chr1"	720133	10	11
"chr1"	720220	10	11
"chr1"	720695	14	14
"chr1"	720796	1	13
"chr1"	720865	14	15
"chr1"	721010	14	14
"chr1"	721427	30	32
"chr1"	721890	21	24
"chr1"	722880	21	22
"chr1"	722901	21	21
"chr1"	722980	23	24
"chr1"	723090	34	34
"chr1"	723092	35	35
"chr1"	723125	32	34
"chr1"	723607	21	22
"chr1"	723701	9	13
"chr1"	723788	5	6
"chr1"	723829	5	6
"chr1"	723837	6	6
"chr1"	723853	7	7
"chr1"	724206	14	14
"chr1"	724220	16	18
"chr1"	724225	16	18
"chr1"	724240	19	20
"chr1"	724246	21	21
"chr1"	724260	23	23
"chr1"	724285	27	28
"chr1"	724291	25	26
"chr1"	724305	27	27
"chr1"	724310	29	29
"chr1"	724500	32	34
"chr1"	724516	31	34
"chr1"	724566	26	27
"chr1"	724641	19	19
"chr1"	724710	13	14
"chr1"	724721	10	12
"chr1"	724751	7	9
"chr1"	724806	4	4
"chr1"	724815	2	2
"chr1"	725001	5	5
"chr1"	725040	5	5
"chr1"	725056	5	5
"chr1"	725106	8	8
"chr1"	725151	12	12
"chr1"	725181	14	14
"chr1"	725211	14	14
"chr1"	725241	13	14
"chr1"	725256	13	13
"chr1"	725270	11	14
"chr1"	725275	11	13
"chr1"	725280	13	13
"chr1"	725285	14	14
"chr1"	725296	12	13
"chr1"	725301	14	14
"chr1"	725346	19	19
"chr1"	725376	18	19
"chr1"	725401	18	19
"chr1"	725431	15	15
"chr1"	725462	11	11
"chr1"	725561	14	15
"chr1"	725586	14	17
"chr1"	725615	18	18
"chr1"	725636	15	18
"chr1"	725711	12	14
"chr1"	725791	17	20
"chr1"	725821	24	24
"chr1"	725871	22	23
"chr1"	725906	20	25
"chr1"	725931	19	19
"chr1"	725986	18	18
"chr1"	726011	15	16
"chr1"	726202	10	11
"chr1"	726222	13	14
"chr1"	726277	11	11
"chr1"	726313	8	8
"chr1"	726378	5	6
"chr1"	726540	23	24
"chr1"	726570	23	23
"chr1"	726585	22	22
"chr1"	726605	21	21
"chr1"	726630	21	21
"chr1"	726709	22	23
"chr1"	726734	22	23
"chr1"	726744	17	22
"chr1"	726769	16	18
"chr1"	726794	13	17
"chr1"	726879	9	9
"chr1"	726904	7	7
"chr1"	726944	1	1
"chr1"	727004	5	6
"chr1"	727204	15	15
"chr1"	727403	17	17
"chr1"	727612	26	27
"chr1"	727643	28	31
"chr1"	727652	32	32
"chr1"	727655	30	32
"chr1"	727853	45	53
"chr1"	728111	18	18
"chr1"	728290	11	12
"chr1"	728352	12	16
"chr1"	728402	16	18
"chr1"	728605	27	28
"chr1"	728923	40	43
"chr1"	729015	37	42
"chr1"	729151	31	42
"chr1"	729299	28	32
"chr1"	729339	31	31
"chr1"	729632	12	23
"chr1"	729720	18	19
"chr1"	729852	14	15
"chr1"	729888	18	19
"chr1"	729910	20	21
"chr1"	729948	19	20
"chr1"	729960	19	20
"chr1"	730372	38	51
"chr1"	730453	28	37
"chr1"	730474	26	32
"chr1"	730480	25	33
"chr1"	730546	19	24
"chr1"	730742	19	24
"chr1"	730757	21	23
"chr1"	730782	21	23
"chr1"	730844	13	15
"chr1"	731015	11	11
"chr1"	731056	11	11
"chr1"	731062	11	11
"chr1"	731096	11	11
"chr1"	731118	15	16
"chr1"	731154	19	20
"chr1"	731221	25	26
"chr1"	731264	22	32
"chr1"	731292	34	35
"chr1"	731543	20	21
"chr1"	731565	22	23
"chr1"	731643	18	18
"chr1"	731707	12	12
"chr1"	731740	7	9
"chr1"	731827	10	10
"chr1"	731930	7	7
"chr1"	731958	6	6
"chr1"	732127	11	13
"chr1"	732173	14	14
"chr1"	732175	15	15
"chr1"	732179	14	14
"chr1"	732198	12	12
"chr1"	732483	13	14
"chr1"	732688	22	22
"chr1"	732970	21	23
"chr1"	733124	13	13
"chr1"	733170	10	11
"chr1"	733177	10	11
"chr1"	733185	3	9
"chr1"	733263	7	7
"chr1"	733408	10	14
"chr1"	733587	18	19
"chr1"	733613	21	22
"chr1"	733651	29	29
"chr1"	733712	26	27
"chr1"	733715	27	27
"chr1"	734133	28	28
"chr1"	734161	25	26
"chr1"	734288	21	23
"chr1"	734320	24	26
"chr1"	734327	25	26
"chr1"	734374	22	23
"chr1"	734382	19	20
"chr1"	735308	18	19
"chr1"	735398	12	14
"chr1"	735425	0	16
"chr1"	735672	25	26
"chr1"	735824	16	18
"chr1"	735830	14	16
"chr1"	735984	14	15
"chr1"	736025	15	16
"chr1"	736073	16	17
"chr1"	736128	16	17
"chr1"	736150	16	18
"chr1"	736185	21	22
"chr1"	736377	21	22
"chr1"	736397	19	19
"chr1"	736415	15	15
"chr1"	736741	11	11
"chr1"	736745	12	12
"chr1"	736785	13	13
"chr1"	736793	12	12
"chr1"	736837	12	12
"chr1"	737047	21	21
"chr1"	737085	17	21
"chr1"	737130	23	23
"chr1"	737254	38	40
"chr1"	737262	39	39
"chr1"	737447	21	22
"chr1"	737532	11	12
"chr1"	737559	7	8
"chr1"	737591	9	9
"chr1"	737642	6	8
"chr1"	737808	16	16
"chr1"	737832	12	12
"chr1"	737968	19	20
"chr1"	737985	20	20
"chr1"	737997	18	19
"chr1"	738040	17	17
"chr1"	738211	15	15
"chr1"	738214	12	15
"chr1"	738347	15	17
"chr1"	738467	14	14
"chr1"	738577	18	19
"chr1"	738632	15	16
"chr1"	738679	17	20
"chr1"	738770	21	21
"chr1"	738964	23	27
"chr1"	738974	28	29
"chr1"	739377	19	20
"chr1"	739490	18	18
"chr1"	739545	18	18
"chr1"	739682	26	26
"chr1"	739686	26	26
"chr1"	739832	11	34
"chr1"	739906	32	34
"chr1"	740199	8	25
"chr1"	740229	6	27
"chr1"	740284	8	24
"chr1"	740303	5	25
"chr1"	740743	19	21
"chr1"	740810	28	29
"chr1"	740826	26	30
"chr1"	740856	27	27
"chr1"	741050	22	22
"chr1"	741103	12	24
"chr1"	741201	23	29
"chr1"	741234	33	33
"chr1"	741346	34	35
"chr1"	741576	23	25
"chr1"	741623	23	23
"chr1"	741732	9	15
"chr1"	741828	11	11
"chr1"	741833	10	10
"chr1"	741906	13	14
"chr1"	741930	15	15
"chr1"	741990	14	17
"chr1"	742234	14	15
"chr1"	742317	12	12
"chr1"	742348	11	11
"chr1"	742361	11	11
"chr1"	742369	11	11
"chr1"	742528	3	3
"chr1"	742646	7	7
"chr1"	742724	8	9
"chr1"	742974	9	12
"chr1"	742990	12	12
"chr1"	743154	12	22
"chr1"	743247	7	21
"chr1"	743452	14	16
"chr1"	743512	19	20
"chr1"	744452	4	5
"chr1"	744595	20	21
"chr1"	744641	22	23
"chr1"	744657	20	21
"chr1"	744679	21	25
"chr1"	744691	23	25
"chr1"	744820	19	20
"chr1"	745020	20	20
"chr1"	745131	26	27
"chr1"	745280	25	29
"chr1"	746101	30	32
"chr1"	746393	15	36
"chr1"	746400	16	36
"chr1"	746737	18	30
"chr1"	746796	23	33
"chr1"	746863	19	24
"chr1"	746897	19	20
"chr1"	747004	14	16
"chr1"	747154	11	14
"chr1"	747616	19	22
"chr1"	747665	19	21
"chr1"	747751	20	20
"chr1"	748085	25	27
"chr1"	748090	24	27
"chr1"	748228	21	34
"chr1"	748461	14	35
"chr1"	748480	25	35
"chr1"	748508	11	36
"chr1"	748524	20	39
"chr1"	748544	13	36
"chr1"	748809	10	12
"chr1"	748822	11	11
"chr1"	749289	2	3
"chr1"	749358	2	3
"chr1"	749489	6	6
"chr1"	749641	10	10
"chr1"	749683	1	4
"chr1"	749824	3	3
"chr1"	749856	0	1
"chr1"	749888	1	1
"chr1"	750022	0	0
"chr1"	750033	0	0
"chr1"	750082	0	0
"chr1"	750137	2	2
"chr1"	750190	2	2
"chr1"	750193	2	2
"chr1"	750261	2	2
"chr1"	750340	5	5
"chr1"	750342	0	5
"chr1"	750504	17	17
"chr1"	750674	19	32
"chr1"	750717	24	26
"chr1"	750798	22	22
"chr1"	750878	24	24
"chr1"	751580	14	16
"chr1"	751772	23	27
"chr1"	752454	7	37
"chr1"	752495	7	36
"chr1"	752565	3	34
"chr1"	752673	19	30
"chr1"	752696	21	30
"chr1"	752747	16	23
"chr1"	752805	16	19
"chr1"	752841	10	16
"chr1"	752896	6	10
"chr1"	752909	7	10
"chr1"	752911	6	10
"chr1"	752917	7	9
"chr1"	752937	4	4
"chr1"	752964	4	7
"chr1"	752987	3	6
"chr1"	753109	2	3
"chr1"	753175	1	2
"chr1"	753193	1	2
"chr1"	753202	0	2
"chr1"	753223	1	2
"chr1"	753358	7	8
"chr1"	753370	6	8
"chr1"	753376	6	8
"chr1"	753379	7	8
"chr1"	753405	0	2
"chr1"	753413	7	7
"chr1"	753432	5	8
"chr1"	753443	11	13
"chr1"	753478	12	15
"chr1"	753491	15	16
"chr1"	753666	18	20
"chr1"	753723	16	18
"chr1"	753762	8	11
"chr1"	753784	8	10
"chr1"	754108	8	16
"chr1"	754111	10	15
"chr1"	754137	10	14
"chr1"	754153	8	14
"chr1"	754167	12	14
"chr1"	754174	10	12
"chr1"	754185	13	15
"chr1"	754210	13	20
"chr1"	754244	23	25
"chr1"	754456	28	33
"chr1"	754509	20	30
"chr1"	754739	37	39
"chr1"	754743	40	41
"chr1"	754745	39	41
"chr1"	754820	51	55
"chr1"	754868	48	51
"chr1"	754893	54	56
"chr1"	754906	51	56
"chr1"	754928	53	54
"chr1"	754953	45	52
"chr1"	755101	39	43
"chr1"	755209	38	42
"chr1"	755256	36	38
"chr1"	755298	34	36
"chr1"	755363	37	40
"chr1"	755523	24	24
"chr1"	755728	6	7
"chr1"	755749	7	7
"chr1"	755798	7	8
"chr1"	755868	3	4
"chr1"	755903	1	2
"chr1"	756395	5	5
"chr1"	756453	6	6
"chr1"	756518	7	7
"chr1"	756533	9	9
"chr1"	756558	7	7
"chr1"	756619	8	10
"chr1"	756640	11	12
"chr1"	756780	14	15
"chr1"	756838	12	12
"chr1"	756885	13	13
"chr1"	756955	13	13
"chr1"	757039	10	10
"chr1"	757153	16	18
"chr1"	757199	19	19
"chr1"	757394	25	26
"chr1"	757720	18	19
"chr1"	757755	14	14
"chr1"	757928	10	10
"chr1"	758140	7	7
"chr1"	758163	7	7
"chr1"	758243	7	8
"chr1"	758350	13	13
"chr1"	758513	10	12
"chr1"	758628	20	21
"chr1"	758663	16	17
"chr1"	758680	15	16
"chr1"	758829	16	18
"chr1"	758945	16	18
"chr1"	759113	38	41
"chr1"	759551	33	34
"chr1"	759597	32	34
"chr1"	759618	32	34
"chr1"	759844	25	26
"chr1"	759931	38	38
"chr1"	760140	18	48
"chr1"	760408	26	35
"chr1"	760496	32	36
"chr1"	760516	36	39
"chr1"	760559	19	42
"chr1"	760912	2	29
"chr1"	760964	33	33
"chr1"	761298	42	42
"chr1"	761370	42	44
"chr1"	761376	38	41
"chr1"	761445	36	39
"chr1"	761459	29	34
"chr1"	761605	19	34
"chr1"	761809	5	9
"chr1"	762004	0	13
"chr1"	762113	0	23
"chr1"	762175	0	22
"chr1"	762179	0	24
"chr1"	762232	0	17
"chr1"	762244	0	17
"chr1"	762279	0	17
"chr1"	762297	0	17
"chr1"	762323	0	13
"chr1"	762336	0	13
"chr1"	762352	0	13
"chr1"	762370	0	12
"chr1"	762394	0	11
"chr1"	762417	0	10
"chr1"	762426	0	7
"chr1"	762431	0	7
"chr1"	762442	0	9
"chr1"	762448	0	8
"chr1"	762460	0	7
"chr1"	762472	0	6
"chr1"	762498	0	5
"chr1"	762505	0	5
"chr1"	762540	0	4
"chr1"	762552	0	3
"chr1"	762574	0	3
"chr1"	762592	0	0
"chr1"	762594	0	2
"chr1"	762596	0	2
"chr1"	762598	0	2
"chr1"	762610	0	4
"chr1"	762614	0	4
"chr1"	762641	0	4
"chr1"	762651	0	4
"chr1"	762663	0	4
"chr1"	762669	0	4
"chr1"	762679	0	4
"chr1"	762698	0	5
"chr1"	762708	0	6
"chr1"	762719	0	6
"chr1"	762723	0	6
"chr1"	762726	0	6
"chr1"	762728	0	6
"chr1"	762738	0	6
"chr1"	762741	0	6
"chr1"	762752	0	5
"chr1"	762759	0	3
"chr1"	762774	0	3
"chr1"	762776	0	4
"chr1"	762793	0	3
"chr1"	762806	0	4
"chr1"	762809	0	4
"chr1"	762825	0	6
"chr1"	762850	0	6
"chr1"	762865	0	6
"chr1"	762869	0	6
"chr1"	762882	0	6
"chr1"	762891	0	6
"chr1"	762897	0	6
"chr1"	762912	0	6
"chr1"	762915	0	6
"chr1"	762917	0	6
"chr1"	762919	0	6
"chr1"	762926	0	5
"chr1"	762931	0	5
"chr1"	762933	0	7
"chr1"	762937	0	7
"chr1"	762966	0	7
"chr1"	762972	0	6
"chr1"	762977	0	6
"chr1"	762982	0	5
"chr1"	762987	0	5
"chr1"	762995	0	5
"chr1"	763005	0	5
"chr1"	763017	0	7
"chr1"	763025	0	7
"chr1"	763031	0	8
"chr1"	763036	0	8
"chr1"	763038	0	9
"chr1"	763040	0	9
"chr1"	763064	0	11
"chr1"	763067	0	11
"chr1"	763077	0	11
"chr1"	763079	0	11
"chr1"	763087	0	11
"chr1"	763090	0	11
"chr1"	763107	0	11
"chr1"	763111	0	11
"chr1"	763116	0	11
"chr1"	763119	0	11
"chr1"	763127	0	11
"chr1"	763129	0	11
"chr1"	763164	0	9
"chr1"	763166	0	9
"chr1"	763182	0	9
"chr1"	763188	0	9
"chr1"	763200	0	8
"chr1"	763205	0	7
"chr1"	763208	0	7
"chr1"	763210	0	7
"chr1"	763212	0	6
"chr1"	763215	0	6
"chr1"	763221	0	5
"chr1"	763223	0	5
"chr1"	763229	0	5
"chr1"	763241	0	5
"chr1"	763247	0	5
"chr1"	763254	0	5
"chr1"	763268	0	4
"chr1"	763270	0	4
"chr1"	763276	0	4
"chr1"	763283	0	3
"chr1"	763305	0	3
"chr1"	763315	0	2
"chr1"	763318	0	2
"chr1"	763323	0	2
"chr1"	763325	0	2
"chr1"	763327	0	2
"chr1"	763331	0	2
"chr1"	763338	0	2
"chr1"	763340	0	2
"chr1"	763344	0	2
"chr1"	763346	0	2
"chr1"	763349	0	2
"chr1"	763360	0	1
"chr1"	763372	0	1
"chr1"	763393	0	0
"chr1"	763399	0	1
"chr1"	763403	0	1
"chr1"	763411	0	2
"chr1"	763423	0	3
"chr1"	763425	0	3
"chr1"	763428	0	3
"chr1"	763440	0	3
"chr1"	763442	0	3
"chr1"	763444	0	4
"chr1"	763482	0	7
"chr1"	763506	0	9
"chr1"	763524	1	10
"chr1"	763550	0	9
"chr1"	763814	3	6
"chr1"	764108	26	31
"chr1"	764320	22	24
"chr1"	764411	25	27
"chr1"	764421	24	25
"chr1"	764488	20	22
"chr1"	764502	18	23
"chr1"	764594	17	17
"chr1"	764633	19	21
"chr1"	764636	19	20
"chr1"	764640	18	19
"chr1"	764722	19	23
"chr1"	765011	28	28
"chr1"	765028	26	29
"chr1"	765236	32	33
"chr1"	765271	26	26
"chr1"	765279	23	26
"chr1"	765296	22	24
"chr1"	765390	24	30
"chr1"	765436	27	28
"chr1"	765531	32	35
"chr1"	765630	35	35
"chr1"	765632	35	36
"chr1"	766119	22	23
"chr1"	766205	15	16
"chr1"	766285	13	14
"chr1"	766292	13	15
"chr1"	766328	15	15
"chr1"	766377	11	11
"chr1"	766571	12	14
"chr1"	766673	21	22
"chr1"	766792	26	27
"chr1"	766880	28	30
"chr1"	766915	27	27
"chr1"	766946	32	33
"chr1"	767037	33	35
"chr1"	767056	35	37
"chr1"	767097	38	39
"chr1"	767181	37	39
"chr1"	767220	40	40
"chr1"	767253	39	40
"chr1"	767459	23	25
"chr1"	767493	25	26
"chr1"	767531	23	25
"chr1"	767560	20	21
"chr1"	767585	12	15
"chr1"	767605	17	18
"chr1"	767632	16	16
"chr1"	767702	16	16
"chr1"	767710	16	17
"chr1"	767743	8	15
"chr1"	767807	11	11
"chr1"	767812	10	11
"chr1"	767817	11	11
"chr1"	767864	8	8
"chr1"	767869	8	8
"chr1"	768086	5	5
"chr1"	768181	8	8
"chr1"	768203	12	12
"chr1"	768260	14	15
"chr1"	768325	8	18
"chr1"	768381	25	25
"chr1"	768402	24	26
"chr1"	768550	39	43
"chr1"	768663	36	37
"chr1"	768819	41	41
"chr1"	768981	27	28
"chr1"	769023	23	26
"chr1"	769051	22	24
"chr1"	769054	23	25
"chr1"	769163	17	18
"chr1"	769174	19	19
"chr1"	769187	21	21
"chr1"	769197	20	21
"chr1"	769223	19	20
"chr1"	769251	19	19
"chr1"	769262	19	19
"chr1"	769271	20	20
"chr1"	769360	26	26
"chr1"	769373	24	27
"chr1"	769591	18	20
