"chromosome"	"CpG_position"	"M_counts"	"Total_counts"
"chr1"	373455	1	1
"chr1"	373975	0	0
"chr1"	374162	0	0
"chr1"	374248	0	0
"chr1"	374285	0	0
"chr1"	374362	0	0
"chr1"	374544	0	0
"chr1"	375283	0	0
"chr1"	375499	0	0
"chr1"	375747	0	0
"chr1"	375829	0	0
"chr1"	375972	0	0
"chr1"	376446	2	2
"chr1"	376571	3	3
"chr1"	376583	3	3
"chr1"	376704	2	2
"chr1"	376712	2	2
"chr1"	376950	0	1
"chr1"	377011	1	1
"chr1"	377260	0	0
"chr1"	377407	0	0
"chr1"	377456	0	0
"chr1"	377545	0	0
"chr1"	377790	0	0
"chr1"	377802	0	0
"chr1"	377888	0	0
"chr1"	377891	0	0
"chr1"	378014	0	0
"chr1"	378114	1	1
"chr1"	378148	1	1
"chr1"	378170	1	1
"chr1"	378221	0	0
"chr1"	378230	0	0
"chr1"	378260	0	0
"chr1"	378264	0	0
"chr1"	378461	1	1
"chr1"	378768	0	0
"chr1"	378775	0	0
"chr1"	378876	0	0
"chr1"	379006	0	0
"chr1"	379158	0	0
"chr1"	379271	0	0
"chr1"	379273	0	0
"chr1"	379494	0	0
"chr1"	379502	0	0
"chr1"	379504	0	0
"chr1"	379578	0	0
"chr1"	379744	0	0
"chr1"	380361	0	0
"chr1"	380721	2	2
"chr1"	380861	2	2
"chr1"	381183	0	0
"chr1"	381291	0	1
"chr1"	381975	0	0
"chr1"	382191	0	0
"chr1"	382439	0	0
"chr1"	382560	0	0
"chr1"	382604	0	0
"chr1"	382897	0	0
"chr1"	383630	0	0
"chr1"	383659	0	0
"chr1"	383780	0	0
"chr1"	383819	0	0
"chr1"	384262	0	0
"chr1"	384438	3	6
"chr1"	384515	7	9
"chr1"	384592	7	7
"chr1"	384669	4	4
"chr1"	384746	4	5
"chr1"	384823	2	3
"chr1"	384900	1	1
"chr1"	384977	0	1
"chr1"	385011	1	1
"chr1"	385050	1	1
"chr1"	385054	1	1
"chr1"	385131	0	0
"chr1"	385208	0	0
"chr1"	385285	0	0
"chr1"	385362	1	1
"chr1"	385439	1	1
"chr1"	385516	0	0
"chr1"	385593	1	1
"chr1"	385670	1	1
"chr1"	385747	0	0
"chr1"	385824	0	0
"chr1"	385901	0	1
"chr1"	385978	1	1
"chr1"	386055	1	2
"chr1"	386132	3	4
"chr1"	386209	4	4
"chr1"	386286	5	5
"chr1"	386363	2	3
"chr1"	386440	3	3
"chr1"	386517	2	3
"chr1"	386594	1	1
"chr1"	386671	0	0
"chr1"	386704	0	0
"chr1"	386779	0	0
"chr1"	386890	0	0
"chr1"	386984	0	0
"chr1"	387273	0	0
"chr1"	387417	0	0
"chr1"	388081	0	0
"chr1"	388307	0	0
"chr1"	388315	0	0
"chr1"	388712	0	0
"chr1"	388876	0	0
"chr1"	388987	1	1
"chr1"	389034	1	1
"chr1"	389050	1	1
"chr1"	389077	0	0
"chr1"	389182	0	0
"chr1"	389316	0	0
"chr1"	389380	0	0
"chr1"	389538	0	0
"chr1"	390194	0	0
"chr1"	390260	1	1
"chr1"	390285	1	1
"chr1"	390940	0	0
"chr1"	391225	0	0
"chr1"	391327	0	0
"chr1"	392139	0	0
"chr1"	392168	0	0
"chr1"	392188	0	0
"chr1"	393839	0	0
"chr1"	394184	0	0
"chr1"	394358	0	0
"chr1"	394585	0	0
"chr1"	394621	0	0
"chr1"	394981	0	0
"chr1"	395041	2	2
"chr1"	395085	2	2
"chr1"	395250	0	0
"chr1"	395309	0	0
"chr1"	395415	0	0
"chr1"	395614	0	0
"chr1"	395686	0	0
"chr1"	395688	0	0
"chr1"	395780	0	0
"chr1"	395808	0	0
"chr1"	395892	0	0
"chr1"	395983	0	0
"chr1"	396242	0	0
"chr1"	396279	0	0
"chr1"	396317	0	0
"chr1"	396893	0	0
"chr1"	397170	0	0
"chr1"	397181	0	0
"chr1"	397550	0	0
"chr1"	397668	0	0
"chr1"	398131	0	0
"chr1"	398158	0	0
"chr1"	398174	0	0
"chr1"	398242	0	0
"chr1"	398383	0	0
"chr1"	398404	0	0
"chr1"	398449	0	0
"chr1"	398638	0	0
"chr1"	399134	0	0
"chr1"	399449	0	0
"chr1"	399920	0	1
"chr1"	400314	0	0
"chr1"	400781	0	0
"chr1"	401737	0	0
"chr1"	401739	0	0
"chr1"	401770	0	0
"chr1"	401795	0	0
"chr1"	402540	0	0
"chr1"	402545	0	0
"chr1"	402861	0	0
"chr1"	403610	1	1
"chr1"	403937	2	2
"chr1"	404099	0	0
"chr1"	404116	0	0
"chr1"	404159	0	0
"chr1"	404163	0	0
"chr1"	404246	0	0
"chr1"	404303	0	0
"chr1"	404330	0	0
"chr1"	404601	3	3
"chr1"	404615	2	2
"chr1"	404661	6	6
"chr1"	404879	1	2
"chr1"	404963	0	0
"chr1"	405001	0	0
"chr1"	405064	0	0
"chr1"	405161	0	0
"chr1"	405191	0	0
"chr1"	405254	0	0
"chr1"	405289	0	0
"chr1"	405487	0	0
"chr1"	405617	0	0
"chr1"	405625	0	0
"chr1"	405657	0	0
"chr1"	405663	0	0
"chr1"	405697	0	0
"chr1"	405719	0	0
"chr1"	405755	0	0
"chr1"	405802	0	0
"chr1"	405871	0	0
"chr1"	405878	0	0
"chr1"	405934	0	0
"chr1"	406040	0	0
"chr1"	406160	0	0
"chr1"	406956	0	0
"chr1"	407097	0	0
"chr1"	407421	0	0
"chr1"	407464	1	1
"chr1"	407727	0	0
"chr1"	407775	1	1
"chr1"	407786	1	1
"chr1"	407874	1	1
"chr1"	408453	0	0
"chr1"	408842	0	0
"chr1"	408861	0	0
"chr1"	409063	0	0
"chr1"	409479	0	0
"chr1"	409550	0	0
"chr1"	409560	0	0
"chr1"	409591	0	0
"chr1"	409627	0	0
"chr1"	409685	0	0
"chr1"	409719	0	0
"chr1"	409779	0	0
"chr1"	409801	0	0
"chr1"	410173	1	1
"chr1"	410189	1	1
"chr1"	410220	0	1
"chr1"	410309	2	2
"chr1"	410490	2	2
"chr1"	410947	1	1
"chr1"	411030	2	2
"chr1"	411584	0	0
"chr1"	411663	0	0
"chr1"	411855	1	1
"chr1"	412091	1	1
"chr1"	412098	1	1
"chr1"	412123	0	0
"chr1"	412134	0	0
"chr1"	412252	0	0
"chr1"	412270	0	0
"chr1"	412521	0	0
"chr1"	412642	0	0
"chr1"	413182	0	0
"chr1"	413274	0	0
"chr1"	413285	0	0
"chr1"	413465	0	0
"chr1"	413548	0	0
"chr1"	413871	0	0
"chr1"	413877	0	0
"chr1"	413887	0	0
"chr1"	413931	0	0
"chr1"	414019	0	0
"chr1"	414075	0	0
"chr1"	414113	0	0
"chr1"	414115	0	0
"chr1"	414611	0	0
"chr1"	414702	0	0
"chr1"	414728	0	0
"chr1"	414738	0	0
"chr1"	414759	0	0
"chr1"	414863	1	1
"chr1"	414890	2	2
"chr1"	414986	2	2
"chr1"	415161	1	1
"chr1"	415209	0	0
"chr1"	415240	0	0
"chr1"	415260	0	0
"chr1"	415594	0	0
"chr1"	415618	0	0
"chr1"	415889	0	0
"chr1"	416009	0	0
"chr1"	416245	0	0
"chr1"	416562	0	0
"chr1"	416595	0	0
"chr1"	416699	0	0
"chr1"	416701	0	0
"chr1"	416714	0	0
"chr1"	416826	0	0
"chr1"	417114	2	2
"chr1"	417144	2	2
"chr1"	417204	2	2
"chr1"	417246	2	2
"chr1"	417456	0	0
"chr1"	417567	0	0
"chr1"	417572	0	0
"chr1"	417588	0	0
"chr1"	417833	1	1
"chr1"	417917	0	0
"chr1"	418105	1	1
"chr1"	418144	1	1
"chr1"	418190	0	0
"chr1"	418301	0	0
"chr1"	418526	0	0
"chr1"	418570	0	0
"chr1"	418585	0	0
"chr1"	418726	0	0
"chr1"	418755	0	0
"chr1"	418995	0	0
"chr1"	419027	0	0
"chr1"	419035	0	0
"chr1"	419197	0	0
"chr1"	419488	0	1
"chr1"	419721	0	1
"chr1"	419830	0	0
"chr1"	419912	0	0
"chr1"	420255	0	0
"chr1"	420370	0	0
"chr1"	420436	0	0
"chr1"	420535	0	0
"chr1"	420544	0	0
"chr1"	420554	1	1
"chr1"	420724	1	1
"chr1"	420755	1	1
"chr1"	420995	0	0
"chr1"	421007	0	0
"chr1"	421019	0	0
"chr1"	421739	0	0
"chr1"	421772	0	0
"chr1"	421895	0	0
"chr1"	421921	0	0
"chr1"	422252	0	0
"chr1"	422281	0	0
"chr1"	422285	0	0
"chr1"	422287	0	0
"chr1"	422325	1	1
"chr1"	422341	1	1
"chr1"	422347	1	1
"chr1"	422386	1	1
"chr1"	422547	0	0
"chr1"	422669	0	0
"chr1"	422776	0	0
"chr1"	422941	1	1
"chr1"	423122	0	0
"chr1"	423125	0	0
"chr1"	423138	0	0
"chr1"	423156	0	0
"chr1"	423381	0	0
"chr1"	423422	0	0
"chr1"	423468	0	0
"chr1"	423656	0	0
"chr1"	424389	0	0
"chr1"	424619	0	0
"chr1"	424621	0	0
"chr1"	425061	0	0
"chr1"	425374	0	0
"chr1"	425555	0	0
"chr1"	425777	0	0
"chr1"	425851	0	0
"chr1"	425867	0	0
"chr1"	425944	0	0
"chr1"	426103	0	0
"chr1"	426122	0	0
"chr1"	426182	0	0
"chr1"	426207	0	0
"chr1"	426368	0	0
"chr1"	426389	0	0
"chr1"	426625	1	1
"chr1"	426646	1	1
"chr1"	426957	0	0
"chr1"	427036	0	0
"chr1"	427203	0	0
"chr1"	427214	0	0
"chr1"	427318	0	0
"chr1"	427334	0	0
"chr1"	427345	0	0
"chr1"	427475	1	1
"chr1"	427565	1	1
"chr1"	428073	0	0
"chr1"	428160	0	0
"chr1"	428165	0	0
"chr1"	428312	0	0
"chr1"	428642	0	0
"chr1"	428681	0	0
"chr1"	428918	0	0
"chr1"	428947	0	0
"chr1"	429009	0	0
"chr1"	429799	0	0
"chr1"	429841	0	0
"chr1"	429872	0	0
"chr1"	429905	0	0
"chr1"	429962	0	0
"chr1"	430014	0	0
"chr1"	430022	0	0
"chr1"	430098	0	0
"chr1"	430111	0	0
"chr1"	430189	0	0
"chr1"	430253	0	0
"chr1"	430305	0	0
"chr1"	430350	0	0
"chr1"	430419	0	0
"chr1"	430614	0	0
"chr1"	430624	0	0
"chr1"	430759	2	2
"chr1"	430801	1	1
"chr1"	430811	1	1
"chr1"	430835	1	1
"chr1"	430865	0	0
"chr1"	430881	0	0
"chr1"	431427	0	0
"chr1"	431473	0	0
"chr1"	431676	0	0
"chr1"	431708	0	0
"chr1"	431774	0	0
"chr1"	431860	0	0
"chr1"	431866	0	0
"chr1"	431889	0	0
"chr1"	432066	0	0
"chr1"	432374	0	0
"chr1"	432499	0	0
"chr1"	432633	0	0
"chr1"	432729	0	0
"chr1"	432758	0	0
"chr1"	432805	0	0
"chr1"	432868	0	0
"chr1"	432918	0	0
"chr1"	432937	0	0
"chr1"	432955	0	0
"chr1"	433038	0	0
"chr1"	433078	0	0
"chr1"	433379	2	2
"chr1"	433467	0	0
"chr1"	433592	1	1
"chr1"	433606	1	1
"chr1"	433636	1	1
"chr1"	433722	0	0
"chr1"	433759	0	0
"chr1"	433770	0	0
"chr1"	433915	0	0
"chr1"	433948	0	0
"chr1"	434131	0	0
"chr1"	434236	0	0
"chr1"	434286	0	0
"chr1"	434325	0	0
"chr1"	434345	0	0
"chr1"	434349	0	0
"chr1"	434390	0	0
"chr1"	434481	0	0
"chr1"	434503	0	0
"chr1"	435061	1	1
"chr1"	435084	1	1
"chr1"	435274	1	1
"chr1"	435436	0	0
"chr1"	435446	0	0
"chr1"	435735	0	0
"chr1"	435828	0	0
"chr1"	435836	0	0
"chr1"	435845	0	0
"chr1"	435875	0	0
"chr1"	435880	0	0
"chr1"	435899	0	0
"chr1"	435995	0	0
"chr1"	436049	0	0
"chr1"	436086	0	0
"chr1"	436138	0	0
"chr1"	436382	0	0
"chr1"	436467	0	0
"chr1"	436504	0	0
"chr1"	436666	0	0
"chr1"	436681	0	0
"chr1"	436703	0	0
"chr1"	436767	0	0
"chr1"	436772	0	0
"chr1"	436794	0	0
"chr1"	436824	0	0
"chr1"	436854	0	0
"chr1"	436874	0	0
"chr1"	436926	0	0
"chr1"	436956	0	0
"chr1"	436973	0	0
"chr1"	436978	0	0
"chr1"	437000	0	0
"chr1"	437030	0	0
"chr1"	437060	0	0
"chr1"	437082	0	0
"chr1"	437130	0	0
"chr1"	437152	0	0
"chr1"	437160	0	0
"chr1"	437164	0	0
"chr1"	437181	0	0
"chr1"	437192	0	0
"chr1"	437204	0	0
"chr1"	437221	0	0
"chr1"	437240	0	0
"chr1"	437249	0	0
"chr1"	437253	0	0
"chr1"	437259	0	0
"chr1"	437284	0	0
"chr1"	437287	0	0
"chr1"	437296	0	0
"chr1"	437305	0	0
"chr1"	437323	0	0
"chr1"	437407	0	0
"chr1"	437423	0	0
"chr1"	437435	0	0
"chr1"	437466	0	0
"chr1"	437482	0	0
"chr1"	437490	0	0
"chr1"	437496	0	0
"chr1"	437508	0	0
"chr1"	437553	0	0
"chr1"	437555	0	0
"chr1"	437582	0	0
"chr1"	437585	0	0
"chr1"	437587	0	0
"chr1"	437599	0	0
"chr1"	437609	0	0
"chr1"	437649	0	0
"chr1"	437652	0	0
"chr1"	437676	0	0
"chr1"	437680	0	0
"chr1"	437683	0	0
"chr1"	437687	0	0
"chr1"	437717	0	0
"chr1"	437720	0	0
"chr1"	437742	0	0
"chr1"	437744	0	0
"chr1"	437748	0	0
"chr1"	437751	0	0
"chr1"	437755	0	0
"chr1"	437785	0	0
"chr1"	437788	0	0
"chr1"	437810	0	0
"chr1"	437812	0	0
"chr1"	437816	0	0
"chr1"	437819	0	0
"chr1"	437823	0	0
"chr1"	437853	0	0
"chr1"	437856	0	0
"chr1"	437878	0	0
"chr1"	437880	0	0
"chr1"	437884	0	0
"chr1"	437887	0	0
"chr1"	437891	0	0
"chr1"	437921	0	0
"chr1"	437924	0	0
"chr1"	437946	0	0
"chr1"	437948	0	0
"chr1"	437955	0	0
"chr1"	437959	0	0
"chr1"	437989	0	0
"chr1"	437992	0	0
"chr1"	438014	0	0
"chr1"	438016	0	0
"chr1"	438020	0	0
"chr1"	438023	0	0
"chr1"	438027	0	0
"chr1"	438057	0	0
"chr1"	438060	0	0
"chr1"	438084	0	0
"chr1"	438088	0	0
"chr1"	438091	0	0
"chr1"	438095	0	0
"chr1"	438125	0	0
"chr1"	438128	0	0
"chr1"	438150	0	0
"chr1"	438152	0	0
"chr1"	438156	0	0
"chr1"	438159	0	0
"chr1"	438163	0	0
"chr1"	438184	0	0
"chr1"	438224	0	0
"chr1"	438280	0	0
"chr1"	438415	0	0
"chr1"	438548	0	0
"chr1"	438582	0	0
"chr1"	438587	0	0
"chr1"	438650	0	0
"chr1"	438664	0	0
"chr1"	438682	0	0
"chr1"	438777	0	0
"chr1"	438821	0	0
"chr1"	438826	0	0
"chr1"	438837	0	0
"chr1"	438886	0	0
"chr1"	438958	0	0
"chr1"	439022	0	0
"chr1"	439077	0	0
"chr1"	439109	0	0
"chr1"	439185	0	0
"chr1"	439201	0	0
"chr1"	439251	0	0
"chr1"	439363	0	0
"chr1"	439491	0	0
"chr1"	439508	0	0
"chr1"	439544	0	0
"chr1"	439550	0	0
"chr1"	439597	0	0
"chr1"	439942	0	0
"chr1"	440025	0	0
"chr1"	440113	0	0
"chr1"	440144	0	0
"chr1"	440167	0	0
"chr1"	440203	0	0
"chr1"	440399	1	1
"chr1"	440437	1	1
"chr1"	440441	1	1
"chr1"	440460	2	2
"chr1"	440487	3	3
"chr1"	440592	2	2
"chr1"	440868	0	0
"chr1"	440962	0	0
"chr1"	441002	0	0
"chr1"	441026	0	0
"chr1"	441102	0	0
"chr1"	441159	1	1
"chr1"	441186	1	1
"chr1"	441408	2	2
"chr1"	441471	0	0
"chr1"	441516	0	0
"chr1"	441545	0	0
"chr1"	441562	0	0
"chr1"	441572	0	0
"chr1"	441592	0	0
"chr1"	441597	0	0
"chr1"	441642	0	0
"chr1"	441917	0	0
"chr1"	441929	0	0
"chr1"	441936	0	0
"chr1"	441947	0	0
"chr1"	441988	0	0
"chr1"	441997	0	0
"chr1"	442011	0	0
"chr1"	442019	0	0
"chr1"	442022	0	0
"chr1"	442027	0	0
"chr1"	442031	0	0
"chr1"	442033	0	0
"chr1"	442035	0	0
"chr1"	442039	0	0
"chr1"	442041	0	0
"chr1"	442053	0	0
"chr1"	442057	0	0
"chr1"	442066	0	0
"chr1"	442069	0	0
"chr1"	442071	0	0
"chr1"	442081	0	0
"chr1"	442083	0	0
"chr1"	442091	0	0
"chr1"	442100	0	0
"chr1"	442108	0	1
"chr1"	442166	0	1
"chr1"	442206	0	1
"chr1"	442249	0	1
"chr1"	442283	0	1
"chr1"	442291	0	1
"chr1"	442298	0	1
"chr1"	442304	0	1
"chr1"	442311	0	2
"chr1"	442333	0	2
"chr1"	442335	0	2
"chr1"	442343	0	2
"chr1"	442361	0	2
"chr1"	442383	0	3
"chr1"	442399	0	3
"chr1"	442478	0	2
"chr1"	442500	0	2
"chr1"	442930	0	0
"chr1"	442941	0	0
"chr1"	442946	0	0
"chr1"	442994	1	1
"chr1"	443017	1	1
"chr1"	443039	1	1
"chr1"	443060	1	1
"chr1"	443140	0	0
"chr1"	443148	0	0
"chr1"	443154	0	1
"chr1"	443176	1	1
"chr1"	443178	1	1
"chr1"	443184	1	1
"chr1"	443201	1	1
"chr1"	443208	1	1
"chr1"	443216	1	1
"chr1"	443238	0	1
"chr1"	443240	1	1
"chr1"	443242	1	1
"chr1"	443305	1	1
"chr1"	443316	1	1
"chr1"	443361	1	1
"chr1"	443366	0	1
"chr1"	443394	1	1
"chr1"	443404	1	1
"chr1"	443522	0	0
"chr1"	443730	0	0
"chr1"	443742	0	0
"chr1"	443858	0	0
"chr1"	443893	0	0
"chr1"	443904	0	0
"chr1"	444004	0	0
"chr1"	444037	0	0
"chr1"	444113	0	0
"chr1"	444204	1	1
"chr1"	444210	1	1
"chr1"	444245	3	3
"chr1"	444314	3	3
"chr1"	444416	3	3
"chr1"	444442	3	3
"chr1"	444542	1	1
"chr1"	444583	0	0
"chr1"	444594	0	0
"chr1"	444639	0	0
"chr1"	444721	0	0
"chr1"	444760	0	0
"chr1"	444850	0	0
"chr1"	444925	0	0
"chr1"	444946	0	0
"chr1"	444998	0	0
"chr1"	445120	0	0
"chr1"	445353	0	0
"chr1"	445401	0	0
"chr1"	445437	0	0
"chr1"	445469	0	0
"chr1"	445527	0	0
"chr1"	445649	0	0
"chr1"	445677	0	0
"chr1"	445681	0	0
"chr1"	445754	0	0
"chr1"	445756	0	0
"chr1"	445859	0	0
"chr1"	445918	0	0
"chr1"	445926	0	0
"chr1"	445985	0	0
"chr1"	446082	1	1
"chr1"	446094	1	1
"chr1"	446105	1	1
"chr1"	446154	1	1
"chr1"	446160	1	1
"chr1"	446412	0	0
"chr1"	446482	0	0
"chr1"	446665	0	0
"chr1"	446796	0	0
"chr1"	447009	0	0
"chr1"	447058	0	0
"chr1"	447088	0	0
"chr1"	447116	0	0
"chr1"	447167	0	0
"chr1"	447295	0	0
"chr1"	447325	0	0
"chr1"	447374	0	0
"chr1"	447404	0	0
"chr1"	447432	0	0
"chr1"	447532	0	0
"chr1"	447562	0	0
"chr1"	447691	0	0
"chr1"	447695	0	0
"chr1"	448066	0	0
"chr1"	448155	0	0
"chr1"	448159	0	0
"chr1"	448167	0	0
"chr1"	448171	0	0
"chr1"	448191	1	1
"chr1"	448223	1	1
"chr1"	448255	1	1
"chr1"	448421	0	1
"chr1"	448443	1	1
"chr1"	448483	2	2
"chr1"	448600	1	1
"chr1"	448610	1	1
"chr1"	448955	0	0
"chr1"	448986	0	0
"chr1"	449031	0	0
"chr1"	449048	0	0
"chr1"	449062	0	0
"chr1"	449076	0	0
"chr1"	449086	0	0
"chr1"	449092	0	0
"chr1"	449197	0	0
"chr1"	449243	0	0
"chr1"	449274	0	0
"chr1"	449289	0	0
"chr1"	449296	0	0
"chr1"	449298	0	0
"chr1"	449307	0	0
"chr1"	449321	0	0
"chr1"	449336	0	0
"chr1"	449343	0	0
"chr1"	449345	0	0
"chr1"	449354	0	0
"chr1"	449368	0	0
"chr1"	449383	0	0
"chr1"	449390	0	0
"chr1"	449392	0	0
"chr1"	449401	0	0
"chr1"	449415	0	0
"chr1"	449430	0	0
"chr1"	449437	0	0
"chr1"	449439	0	0
"chr1"	449448	0	0
"chr1"	449462	0	0
"chr1"	449477	0	0
"chr1"	449484	0	0
"chr1"	449486	0	0
"chr1"	449495	1	1
"chr1"	449509	1	1
"chr1"	449524	0	1
"chr1"	449531	1	1
"chr1"	449533	1	1
"chr1"	449542	1	1
"chr1"	449556	1	1
"chr1"	449578	1	2
"chr1"	449580	2	2
"chr1"	449589	2	2
"chr1"	449603	2	2
"chr1"	449625	2	2
"chr1"	449627	2	2
"chr1"	449636	2	2
"chr1"	449650	1	1
"chr1"	449672	1	1
"chr1"	449674	1	1
"chr1"	449683	2	2
"chr1"	449697	2	2
"chr1"	449719	1	2
"chr1"	449721	2	2
"chr1"	449730	1	1
"chr1"	449744	2	2
"chr1"	449766	3	3
"chr1"	449768	2	3
"chr1"	449777	3	3
"chr1"	449791	3	3
"chr1"	449813	2	3
"chr1"	449815	3	3
"chr1"	449824	2	2
"chr1"	449838	2	2
"chr1"	449860	2	2
"chr1"	449871	2	2
"chr1"	449885	2	2
"chr1"	449907	1	1
"chr1"	449918	1	1
"chr1"	449932	2	2
"chr1"	449965	2	2
"chr1"	449979	2	2
"chr1"	450001	2	2
"chr1"	450003	2	2
"chr1"	450012	2	2
"chr1"	450026	2	2
"chr1"	450048	2	2
"chr1"	450050	2	2
"chr1"	450059	2	2
"chr1"	450073	2	2
"chr1"	450095	1	1
"chr1"	450106	1	1
"chr1"	450120	1	1
"chr1"	450142	1	1
"chr1"	450153	1	1
"chr1"	450167	0	0
"chr1"	450200	0	0
"chr1"	450214	0	0
"chr1"	450236	0	0
"chr1"	450247	0	0
"chr1"	450261	0	0
"chr1"	450283	0	0
"chr1"	450294	0	0
"chr1"	450308	0	0
"chr1"	450341	0	0
"chr1"	450355	0	0
"chr1"	450379	0	0
"chr1"	450388	0	0
"chr1"	450402	0	0
"chr1"	450424	0	0
"chr1"	450435	0	0
"chr1"	450449	0	0
"chr1"	450473	0	0
"chr1"	450482	0	0
"chr1"	450496	0	0
"chr1"	450518	0	0
"chr1"	450529	0	0
"chr1"	450543	0	0
"chr1"	450565	0	0
"chr1"	450576	0	0
"chr1"	450589	0	0
"chr1"	450637	0	0
"chr1"	450736	1	1
"chr1"	450744	1	1
"chr1"	450774	1	1
"chr1"	450835	1	1
"chr1"	450867	1	1
"chr1"	450899	1	1
"chr1"	450931	1	1
"chr1"	450955	1	1
"chr1"	450961	1	1
"chr1"	450963	0	1
"chr1"	451028	0	0
"chr1"	451031	0	0
"chr1"	451206	0	0
"chr1"	451246	0	0
"chr1"	451357	0	0
"chr1"	451545	0	0
"chr1"	451645	0	0
"chr1"	451763	0	0
"chr1"	451775	0	0
"chr1"	451814	0	0
"chr1"	451912	0	0
"chr1"	451918	0	0
"chr1"	452028	0	0
"chr1"	452132	0	0
"chr1"	452157	0	0
"chr1"	452197	0	0
"chr1"	452404	1	1
"chr1"	452407	1	1
"chr1"	452425	1	1
"chr1"	452460	1	1
"chr1"	452486	1	1
"chr1"	452491	1	1
"chr1"	452516	1	1
"chr1"	452526	1	1
"chr1"	452534	1	1
"chr1"	452546	1	1
"chr1"	452580	1	1
"chr1"	452614	1	1
"chr1"	452621	0	1
"chr1"	452786	0	0
"chr1"	452811	0	0
"chr1"	452821	0	0
"chr1"	452826	0	0
"chr1"	452852	0	0
"chr1"	452902	0	0
"chr1"	452912	0	0
"chr1"	452917	0	0
"chr1"	452948	0	0
"chr1"	453142	2	3
"chr1"	453169	3	3
"chr1"	453186	3	3
"chr1"	453225	2	2
"chr1"	453291	2	2
"chr1"	453428	2	2
"chr1"	453431	2	2
"chr1"	453434	2	2
"chr1"	453493	0	0
"chr1"	453501	0	0
"chr1"	453508	0	0
"chr1"	453513	0	0
"chr1"	453704	1	2
"chr1"	453725	2	2
"chr1"	453749	2	2
"chr1"	453941	0	0
"chr1"	453959	0	0
"chr1"	454025	0	0
"chr1"	454047	0	0
"chr1"	454090	0	0
"chr1"	454104	0	0
"chr1"	454107	0	0
"chr1"	454125	0	0
"chr1"	454134	0	0
"chr1"	454158	0	0
"chr1"	454184	0	0
"chr1"	454319	0	0
"chr1"	454347	0	0
"chr1"	454362	0	0
"chr1"	454380	0	0
"chr1"	454536	0	0
"chr1"	454623	0	0
"chr1"	454683	0	0
"chr1"	454704	0	0
"chr1"	454715	0	0
"chr1"	454725	0	0
"chr1"	454822	0	0
"chr1"	454924	0	0
"chr1"	455116	0	0
"chr1"	455156	0	0
"chr1"	455170	0	0
"chr1"	455334	0	0
"chr1"	455342	0	0
"chr1"	455383	0	0
"chr1"	455419	0	0
"chr1"	455506	0	0
"chr1"	455590	0	0
"chr1"	455603	0	0
"chr1"	455731	0	0
"chr1"	455784	0	0
"chr1"	455792	0	0
"chr1"	455868	0	0
"chr1"	455893	0	0
"chr1"	455909	0	0
"chr1"	456017	0	0
"chr1"	456066	0	0
"chr1"	456094	0	0
"chr1"	456115	0	0
"chr1"	456130	0	0
"chr1"	456147	0	0
"chr1"	456268	0	0
"chr1"	456317	0	0
"chr1"	456527	0	0
"chr1"	456562	0	0
"chr1"	456567	0	0
"chr1"	456660	0	0
"chr1"	456704	0	0
"chr1"	456732	0	0
"chr1"	456734	0	0
"chr1"	456753	0	0
"chr1"	456869	0	0
"chr1"	456915	0	0
"chr1"	456935	0	0
"chr1"	456960	0	0
"chr1"	456970	0	0
"chr1"	456986	0	0
"chr1"	457017	0	0
"chr1"	457197	0	0
"chr1"	457215	0	0
"chr1"	457237	0	0
"chr1"	457260	0	0
"chr1"	457270	0	0
"chr1"	457302	0	0
"chr1"	457333	0	0
"chr1"	457354	1	1
"chr1"	457358	1	1
"chr1"	457401	2	2
"chr1"	457403	2	2
"chr1"	457407	2	2
"chr1"	457482	3	3
"chr1"	457496	3	3
"chr1"	457566	2	2
"chr1"	457576	1	1
"chr1"	457698	1	1
"chr1"	457708	1	1
"chr1"	457714	0	0
"chr1"	457775	1	1
"chr1"	457819	1	1
"chr1"	457841	1	1
"chr1"	457850	1	1
"chr1"	457903	0	1
"chr1"	458012	0	0
"chr1"	458341	0	0
"chr1"	458406	1	1
"chr1"	458414	1	1
"chr1"	458418	1	1
"chr1"	458519	0	0
"chr1"	458712	1	1
"chr1"	459096	2	2
"chr1"	459267	2	3
"chr1"	459303	0	2
"chr1"	459340	0	1
"chr1"	459354	0	1
"chr1"	459443	0	0
"chr1"	459663	2	2
"chr1"	459680	2	2
"chr1"	459684	1	1
"chr1"	459735	3	3
"chr1"	459741	3	3
"chr1"	459849	2	3
"chr1"	459874	2	2
"chr1"	460014	0	2
"chr1"	460097	1	1
"chr1"	460131	0	0
"chr1"	460173	1	1
"chr1"	460196	1	1
"chr1"	460256	0	1
"chr1"	460258	0	1
"chr1"	460275	1	1
"chr1"	460281	0	1
"chr1"	460296	0	0
"chr1"	460377	0	0
"chr1"	460405	0	0
"chr1"	460417	0	0
"chr1"	460436	0	0
"chr1"	460448	0	0
"chr1"	460477	0	0
"chr1"	460511	0	0
"chr1"	460515	0	0
"chr1"	460517	0	0
"chr1"	460526	0	0
"chr1"	460576	0	0
"chr1"	461177	1	2
"chr1"	461196	3	3
"chr1"	461215	3	3
"chr1"	461232	3	3
"chr1"	461256	3	3
"chr1"	461265	2	2
"chr1"	461377	6	6
"chr1"	461516	2	3
"chr1"	461694	1	1
"chr1"	461828	1	1
"chr1"	461886	0	2
"chr1"	461903	0	2
"chr1"	461917	0	2
