"chromosome"	"CpG_position"	"M_counts"	"Total_counts"
"chr1"	454107	1	1
"chr1"	454125	0	0
"chr1"	454134	0	0
"chr1"	454158	0	0
"chr1"	454184	0	0
"chr1"	454319	0	0
"chr1"	454347	0	0
"chr1"	454362	0	0
"chr1"	454380	0	0
"chr1"	454536	0	0
"chr1"	454623	0	0
"chr1"	454683	0	0
"chr1"	454704	0	0
"chr1"	454715	0	0
"chr1"	454725	0	0
"chr1"	454822	0	0
"chr1"	454924	0	0
"chr1"	455116	0	0
"chr1"	455156	0	0
"chr1"	455170	0	0
"chr1"	455334	0	0
"chr1"	455342	0	0
"chr1"	455383	0	0
"chr1"	455419	0	0
"chr1"	455506	0	0
"chr1"	455590	0	0
"chr1"	455603	0	0
"chr1"	455731	0	0
"chr1"	455784	0	0
"chr1"	455792	0	0
"chr1"	455868	0	0
"chr1"	455893	0	0
"chr1"	455909	0	0
"chr1"	456017	1	1
"chr1"	456066	1	1
"chr1"	456094	1	1
"chr1"	456115	1	1
"chr1"	456130	1	1
"chr1"	456147	0	0
"chr1"	456268	0	0
"chr1"	456317	1	1
"chr1"	456527	0	0
"chr1"	456562	0	0
"chr1"	456567	0	0
"chr1"	456660	0	0
"chr1"	456704	0	0
"chr1"	456732	0	0
"chr1"	456734	0	0
"chr1"	456753	0	0
"chr1"	456869	0	0
"chr1"	456915	1	1
"chr1"	456935	1	1
"chr1"	456960	1	1
"chr1"	456970	2	2
"chr1"	456986	2	2
"chr1"	457017	2	2
"chr1"	457197	2	2
"chr1"	457215	2	2
"chr1"	457237	2	2
"chr1"	457260	1	1
"chr1"	457270	1	1
"chr1"	457302	0	0
"chr1"	457333	0	0
"chr1"	457354	1	1
"chr1"	457358	1	1
"chr1"	457401	2	2
"chr1"	457403	2	2
"chr1"	457407	3	3
"chr1"	457482	3	3
"chr1"	457496	3	3
"chr1"	457566	1	1
"chr1"	457576	1	1
"chr1"	457698	2	3
"chr1"	457708	3	3
"chr1"	457714	2	3
"chr1"	457775	0	2
"chr1"	457819	1	1
"chr1"	457841	0	0
"chr1"	457850	0	0
"chr1"	457903	0	0
"chr1"	458012	1	1
"chr1"	458341	0	0
"chr1"	458406	0	0
"chr1"	458414	0	0
"chr1"	458418	0	0
"chr1"	458519	0	0
"chr1"	458712	0	0
"chr1"	459096	0	0
"chr1"	459267	0	0
"chr1"	459303	0	0
"chr1"	459340	1	1
"chr1"	459354	0	2
"chr1"	459443	2	2
"chr1"	459663	2	2
"chr1"	459680	2	2
"chr1"	459684	2	2
"chr1"	459735	1	1
"chr1"	459741	1	1
"chr1"	459849	0	1
"chr1"	459874	1	1
"chr1"	460014	0	0
"chr1"	460097	0	0
"chr1"	460131	0	0
"chr1"	460173	0	0
"chr1"	460196	0	0
"chr1"	460256	0	0
"chr1"	460258	0	0
"chr1"	460275	0	0
"chr1"	460281	0	0
"chr1"	460296	0	0
"chr1"	460377	0	0
"chr1"	460405	0	0
"chr1"	460417	0	0
"chr1"	460436	0	0
"chr1"	460448	0	0
"chr1"	460477	1	1
"chr1"	460511	1	1
"chr1"	460515	0	1
"chr1"	460517	0	1
"chr1"	460526	0	1
"chr1"	460576	1	2
"chr1"	461177	1	1
"chr1"	461196	1	1
"chr1"	461215	2	2
"chr1"	461232	3	3
"chr1"	461256	4	4
"chr1"	461265	3	4
"chr1"	461377	6	6
"chr1"	461516	5	6
"chr1"	461694	2	2
"chr1"	461828	0	0
"chr1"	461886	0	1
"chr1"	461903	0	1
"chr1"	461917	0	1
"chr1"	461954	1	1
"chr1"	462108	1	2
"chr1"	462142	1	1
"chr1"	462188	0	0
"chr1"	462218	1	1
"chr1"	462318	1	1
"chr1"	462348	0	0
"chr1"	462359	0	0
"chr1"	462374	0	0
"chr1"	462404	0	0
"chr1"	462409	0	0
"chr1"	462597	0	0
"chr1"	462611	0	0
"chr1"	462649	0	0
"chr1"	462840	1	1
"chr1"	462920	1	1
"chr1"	463109	0	0
"chr1"	463153	0	0
"chr1"	463220	0	0
"chr1"	463254	0	0
"chr1"	463439	0	0
"chr1"	463505	1	1
"chr1"	463578	3	5
"chr1"	463924	2	4
"chr1"	463931	3	4
"chr1"	464009	1	3
"chr1"	464190	1	1
"chr1"	464196	1	1
"chr1"	464272	1	1
"chr1"	464321	1	1
"chr1"	464354	1	1
"chr1"	464371	1	1
"chr1"	464526	4	5
"chr1"	464583	2	2
"chr1"	464668	0	1
"chr1"	464694	2	2
"chr1"	464768	2	4
"chr1"	465093	1	3
"chr1"	465220	0	0
"chr1"	465226	0	0
"chr1"	465316	2	2
"chr1"	465367	1	2
"chr1"	465391	2	2
"chr1"	465461	1	1
"chr1"	465472	1	1
"chr1"	465490	1	1
"chr1"	466003	1	1
"chr1"	466040	2	2
"chr1"	466178	3	4
"chr1"	466206	3	5
"chr1"	466243	6	6
"chr1"	466323	6	6
"chr1"	466551	2	2
"chr1"	466680	0	0
"chr1"	467211	1	1
"chr1"	467237	1	1
"chr1"	467269	1	1
"chr1"	467347	4	4
"chr1"	467458	3	3
"chr1"	467741	3	3
"chr1"	467901	8	9
"chr1"	467947	4	7
"chr1"	468179	1	2
"chr1"	468264	0	1
"chr1"	468316	0	1
"chr1"	468375	1	3
"chr1"	468494	0	6
"chr1"	468592	3	5
"chr1"	468649	1	2
"chr1"	468672	2	2
"chr1"	468878	6	8
"chr1"	468886	5	8
"chr1"	468898	5	7
"chr1"	468915	7	7
"chr1"	468987	3	4
"chr1"	469115	3	4
"chr1"	469664	4	4
"chr1"	469728	1	2
"chr1"	469777	3	3
"chr1"	469814	3	3
"chr1"	469835	2	3
"chr1"	469899	1	1
"chr1"	469918	0	1
"chr1"	469923	0	0
"chr1"	469929	0	0
"chr1"	469961	0	0
"chr1"	469985	0	0
"chr1"	470017	0	0
"chr1"	470021	0	0
"chr1"	470061	0	0
"chr1"	470377	0	0
"chr1"	470657	0	0
"chr1"	470894	0	0
"chr1"	470908	0	0
"chr1"	470914	0	0
"chr1"	470920	0	0
"chr1"	470948	0	0
"chr1"	471000	0	0
"chr1"	471010	0	0
"chr1"	471026	0	0
"chr1"	471047	0	0
"chr1"	471062	0	0
"chr1"	471068	0	0
"chr1"	471089	0	0
"chr1"	471144	0	0
"chr1"	471159	0	0
"chr1"	471163	0	0
"chr1"	471188	0	0
"chr1"	471319	0	0
"chr1"	471345	0	0
"chr1"	521380	0	1
"chr1"	521534	2	8
"chr1"	521571	0	10
"chr1"	521577	1	12
"chr1"	521585	6	14
"chr1"	521602	0	14
"chr1"	521660	5	12
"chr1"	521794	10	12
"chr1"	521946	21	21
"chr1"	522058	17	17
"chr1"	522111	17	18
"chr1"	522223	6	6
"chr1"	522232	6	6
"chr1"	522256	5	5
"chr1"	522273	6	7
"chr1"	522292	7	7
"chr1"	522311	7	7
"chr1"	522733	9	9
"chr1"	522912	3	3
"chr1"	522962	2	2
"chr1"	522971	2	2
"chr1"	522977	1	1
"chr1"	523011	0	0
"chr1"	523040	0	0
"chr1"	523052	0	0
"chr1"	523071	0	1
"chr1"	523111	0	1
"chr1"	523192	1	1
"chr1"	523207	0	0
"chr1"	523213	0	0
"chr1"	523230	0	0
"chr1"	523232	0	0
"chr1"	523292	0	0
"chr1"	523315	0	0
"chr1"	523357	0	0
"chr1"	523391	0	0
"chr1"	523416	0	0
"chr1"	523474	0	0
"chr1"	523614	9	10
"chr1"	523639	9	11
"chr1"	523747	23	24
"chr1"	523753	22	23
"chr1"	523784	24	25
"chr1"	523804	24	25
"chr1"	523808	23	23
"chr1"	523825	15	17
"chr1"	524045	4	5
"chr1"	524129	3	3
"chr1"	524134	1	3
"chr1"	524148	3	3
"chr1"	524185	3	3
"chr1"	524221	2	3
"chr1"	524237	2	2
"chr1"	524393	1	1
"chr1"	524775	7	7
"chr1"	524956	10	11
"chr1"	525057	6	6
"chr1"	525061	5	6
"chr1"	525069	5	5
"chr1"	525463	19	22
"chr1"	525569	21	23
"chr1"	525622	19	20
"chr1"	525631	17	20
"chr1"	525653	16	17
"chr1"	525764	6	6
"chr1"	525774	6	7
"chr1"	525896	8	8
"chr1"	525906	9	9
"chr1"	525976	14	14
"chr1"	525983	15	15
"chr1"	525990	15	15
"chr1"	526061	12	13
"chr1"	526065	13	13
"chr1"	526067	13	13
"chr1"	526110	10	11
"chr1"	526114	11	12
"chr1"	526135	10	10
"chr1"	526166	5	9
"chr1"	526198	6	7
"chr1"	526208	7	7
"chr1"	526231	7	8
"chr1"	526253	7	7
"chr1"	526271	5	6
"chr1"	526450	10	13
"chr1"	526481	13	13
"chr1"	526497	12	15
"chr1"	526507	14	15
"chr1"	526532	17	17
"chr1"	526552	13	18
"chr1"	526622	14	15
"chr1"	526714	7	10
"chr1"	526733	13	13
"chr1"	526763	8	9
"chr1"	526807	9	10
"chr1"	526831	11	12
"chr1"	526836	10	12
"chr1"	526842	12	12
"chr1"	526852	13	13
"chr1"	526880	10	11
"chr1"	526889	10	11
"chr1"	526896	10	11
"chr1"	526910	11	12
"chr1"	526930	11	12
"chr1"	526941	11	11
"chr1"	526986	11	13
"chr1"	527030	10	10
"chr1"	527038	10	11
"chr1"	527045	10	11
"chr1"	527062	7	7
"chr1"	527070	5	6
"chr1"	527092	6	6
"chr1"	527213	8	8
"chr1"	527218	8	10
"chr1"	527253	15	15
"chr1"	527463	9	10
"chr1"	527488	7	9
"chr1"	527512	9	9
"chr1"	527619	5	5
"chr1"	527633	5	5
"chr1"	527665	7	7
"chr1"	527686	6	7
"chr1"	527714	6	7
"chr1"	527763	4	8
"chr1"	527871	7	8
"chr1"	527887	11	11
"chr1"	527912	8	10
"chr1"	527988	11	12
"chr1"	527996	11	12
"chr1"	528049	8	8
"chr1"	528177	6	6
"chr1"	528190	6	6
"chr1"	528274	6	7
"chr1"	528397	9	9
"chr1"	528438	9	9
"chr1"	528446	9	9
"chr1"	528610	3	3
"chr1"	528624	3	3
"chr1"	528637	3	3
"chr1"	528664	3	3
"chr1"	528850	10	10
"chr1"	528856	10	10
"chr1"	529055	10	11
"chr1"	529065	7	7
"chr1"	529097	5	5
"chr1"	529130	4	4
"chr1"	529157	4	6
"chr1"	529244	3	3
"chr1"	529400	0	0
"chr1"	529418	0	0
"chr1"	529433	0	0
"chr1"	529461	0	0
"chr1"	529596	7	7
"chr1"	529646	7	7
"chr1"	529655	7	8
"chr1"	529673	8	8
"chr1"	529676	7	8
"chr1"	529690	8	8
"chr1"	529733	8	8
"chr1"	529821	12	13
"chr1"	529839	13	13
"chr1"	530031	3	4
"chr1"	530055	4	4
"chr1"	530076	2	2
"chr1"	530267	7	8
"chr1"	530279	8	8
"chr1"	530287	6	6
"chr1"	530349	8	9
"chr1"	530391	8	8
"chr1"	530489	9	9
"chr1"	530555	7	8
"chr1"	530594	5	5
"chr1"	530611	3	3
"chr1"	530638	5	5
"chr1"	530832	7	10
"chr1"	530863	8	9
"chr1"	530868	8	8
"chr1"	530917	8	8
"chr1"	530928	7	8
"chr1"	530954	9	10
"chr1"	530959	9	10
"chr1"	530965	9	10
"chr1"	530969	9	10
"chr1"	530994	7	10
"chr1"	531063	9	10
"chr1"	531159	12	13
"chr1"	531166	12	13
"chr1"	531200	9	12
"chr1"	531234	12	14
"chr1"	531246	13	13
"chr1"	531254	12	14
"chr1"	531264	14	14
"chr1"	531289	13	14
"chr1"	531294	11	11
"chr1"	531320	11	11
"chr1"	531355	10	10
"chr1"	531373	10	10
"chr1"	531376	9	9
"chr1"	531583	6	8
"chr1"	531623	9	10
"chr1"	531648	6	11
"chr1"	531752	13	17
"chr1"	531856	16	16
"chr1"	531862	16	16
"chr1"	531868	14	14
"chr1"	531966	12	14
"chr1"	532005	15	16
"chr1"	532017	16	17
"chr1"	532119	16	22
"chr1"	532219	17	19
"chr1"	532412	26	26
"chr1"	532518	16	18
"chr1"	532558	13	13
"chr1"	532733	12	13
"chr1"	532736	12	13
"chr1"	532801	8	8
"chr1"	532803	8	8
"chr1"	532809	6	8
"chr1"	532833	7	8
"chr1"	532865	8	8
"chr1"	532897	9	10
"chr1"	532990	4	5
"chr1"	533020	4	4
"chr1"	533028	4	4
"chr1"	533047	4	5
"chr1"	533127	6	6
"chr1"	533162	5	6
"chr1"	533174	6	6
"chr1"	533187	5	5
"chr1"	533198	4	4
"chr1"	533220	4	4
"chr1"	533234	3	3
"chr1"	533243	3	3
"chr1"	533245	3	3
"chr1"	533267	3	3
"chr1"	533281	2	2
"chr1"	533290	2	2
"chr1"	533292	2	2
"chr1"	533299	1	2
"chr1"	533314	1	1
"chr1"	533328	1	1
"chr1"	533337	1	1
"chr1"	533339	1	1
"chr1"	533346	0	0
"chr1"	533361	0	0
"chr1"	533375	0	0
"chr1"	533384	0	0
"chr1"	533386	0	0
"chr1"	533393	0	0
"chr1"	533408	0	0
"chr1"	533422	0	0
"chr1"	533431	0	0
"chr1"	533433	0	0
"chr1"	533440	0	0
"chr1"	533455	0	0
"chr1"	533469	0	0
"chr1"	533478	0	0
"chr1"	533480	0	0
"chr1"	533487	0	0
"chr1"	533502	0	0
"chr1"	533516	0	0
"chr1"	533525	0	0
"chr1"	533527	0	0
"chr1"	533534	0	0
"chr1"	533549	0	0
"chr1"	533563	0	0
"chr1"	533572	0	0
"chr1"	533574	0	0
"chr1"	533581	0	0
"chr1"	533596	0	0
"chr1"	533610	0	0
"chr1"	533619	0	0
"chr1"	533621	0	0
"chr1"	533628	0	0
"chr1"	533643	0	0
"chr1"	533657	0	0
"chr1"	533666	0	0
"chr1"	533668	0	0
"chr1"	533675	0	0
"chr1"	533690	0	0
"chr1"	533704	0	0
"chr1"	533713	0	0
"chr1"	533715	0	0
"chr1"	533722	0	0
"chr1"	533737	0	0
"chr1"	533751	0	0
"chr1"	533760	0	0
"chr1"	533762	0	0
"chr1"	533769	0	0
"chr1"	533784	0	0
"chr1"	533798	0	0
"chr1"	533807	0	0
"chr1"	533809	0	0
"chr1"	533816	0	0
"chr1"	533831	0	0
"chr1"	533845	0	0
"chr1"	533854	0	0
"chr1"	533856	0	0
"chr1"	533863	0	0
"chr1"	533878	0	0
"chr1"	533892	0	0
"chr1"	533901	0	0
"chr1"	533903	0	0
"chr1"	533910	0	0
"chr1"	533925	0	0
"chr1"	533939	0	0
"chr1"	533948	0	0
"chr1"	533950	0	0
"chr1"	533957	0	0
"chr1"	533972	0	0
"chr1"	533986	2	2
"chr1"	533997	2	4
"chr1"	534004	2	4
"chr1"	534019	3	4
"chr1"	534033	5	6
"chr1"	534042	2	6
"chr1"	534044	6	6
"chr1"	534051	6	6
"chr1"	534066	6	6
"chr1"	534080	6	6
"chr1"	534089	6	6
"chr1"	534091	5	6
"chr1"	534098	6	6
"chr1"	534113	6	6
"chr1"	534144	5	6
"chr1"	534190	7	7
"chr1"	534198	7	7
"chr1"	534242	6	7
"chr1"	534295	8	8
"chr1"	534301	6	8
"chr1"	534311	7	7
"chr1"	534314	6	6
"chr1"	534326	5	8
"chr1"	534329	8	9
"chr1"	534343	4	8
"chr1"	534360	10	11
"chr1"	534405	12	13
"chr1"	534436	9	12
"chr1"	534544	10	15
"chr1"	534780	14	14
"chr1"	534790	14	14
"chr1"	534907	10	14
"chr1"	534947	16	16
"chr1"	534969	12	13
"chr1"	535135	9	10
"chr1"	535167	9	9
"chr1"	535199	11	11
"chr1"	535219	10	10
"chr1"	535223	9	10
"chr1"	535231	10	11
"chr1"	535324	13	13
"chr1"	535695	8	8
"chr1"	535699	8	8
"chr1"	535828	19	22
"chr1"	535858	20	21
"chr1"	535879	18	19
"chr1"	535958	22	22
"chr1"	535986	14	22
"chr1"	536016	22	27
"chr1"	536065	23	25
"chr1"	536095	18	24
"chr1"	536357	12	14
"chr1"	536558	11	12
"chr1"	536810	3	3
"chr1"	536816	3	3
"chr1"	536876	2	2
"chr1"	536888	2	2
"chr1"	536985	5	7
"chr1"	537044	6	6
"chr1"	537052	4	6
"chr1"	537111	5	6
"chr1"	537191	4	5
"chr1"	537214	5	5
"chr1"	537216	5	5
"chr1"	537289	2	2
"chr1"	537293	2	2
"chr1"	537321	1	1
"chr1"	537443	0	0
"chr1"	537487	0	0
"chr1"	537496	0	0
"chr1"	537528	0	0
"chr1"	537564	0	0
"chr1"	537796	4	4
"chr1"	537918	2	2
"chr1"	537970	0	0
"chr1"	537991	0	0
"chr1"	538066	0	0
"chr1"	538156	0	0
"chr1"	538195	1	1
"chr1"	538277	4	4
"chr1"	538322	5	6
"chr1"	538333	6	6
"chr1"	538374	7	7
"chr1"	538500	11	11
"chr1"	538671	17	17
"chr1"	538706	15	15
"chr1"	538803	6	9
"chr1"	538879	5	7
"chr1"	539012	0	0
"chr1"	539023	1	1
"chr1"	539058	1	1
"chr1"	539174	0	0
"chr1"	539186	0	0
"chr1"	539394	8	9
"chr1"	539512	9	9
"chr1"	539522	10	10
"chr1"	539550	11	11
"chr1"	539555	11	11
"chr1"	539600	7	7
"chr1"	539611	4	4
"chr1"	539674	4	4
"chr1"	539676	3	3
"chr1"	539700	1	2
"chr1"	539708	2	2
"chr1"	539715	1	2
"chr1"	539732	2	2
"chr1"	539762	2	2
"chr1"	539768	2	2
"chr1"	539776	1	1
"chr1"	539856	0	0
"chr1"	539877	0	0
"chr1"	539899	2	2
"chr1"	539922	2	2
"chr1"	539970	3	3
"chr1"	539975	2	3
"chr1"	539986	2	3
"chr1"	540416	1	11
"chr1"	540438	2	10
"chr1"	540517	3	12
"chr1"	540533	3	11
"chr1"	540555	3	11
"chr1"	540573	2	10
"chr1"	540581	2	10
"chr1"	540583	2	10
"chr1"	540605	2	9
"chr1"	540612	1	9
"chr1"	540618	1	8
"chr1"	540625	1	8
"chr1"	540633	1	7
"chr1"	540643	1	6
"chr1"	540667	2	7
"chr1"	540710	2	9
"chr1"	540750	1	8
"chr1"	540800	2	10
"chr1"	540808	1	10
"chr1"	540817	2	9
"chr1"	540825	1	9
"chr1"	540827	2	8
"chr1"	540837	1	9
"chr1"	540839	1	9
"chr1"	540842	1	7
"chr1"	540851	3	9
"chr1"	540855	1	9
"chr1"	540867	3	12
"chr1"	540869	4	11
"chr1"	540873	2	11
"chr1"	540875	1	11
"chr1"	540877	2	11
"chr1"	540881	2	12
"chr1"	540886	2	13
"chr1"	540889	2	14
"chr1"	540897	2	13
"chr1"	540911	4	14
"chr1"	540920	2	14
"chr1"	540961	6	16
"chr1"	540979	6	19
"chr1"	540991	4	19
"chr1"	541078	7	16
"chr1"	541265	2	4
"chr1"	541310	3	4
"chr1"	541315	3	3
"chr1"	541335	3	3
"chr1"	541345	3	3
"chr1"	541362	1	2
"chr1"	541391	1	1
"chr1"	541436	0	0
"chr1"	541499	0	0
"chr1"	541721	0	0
"chr1"	541748	0	0
"chr1"	541805	0	0
"chr1"	541881	2	2
"chr1"	541905	4	4
"chr1"	541945	4	7
"chr1"	542039	5	6
"chr1"	542310	4	5
"chr1"	542415	2	2
"chr1"	542442	1	1
"chr1"	542461	1	1
"chr1"	542465	1	1
"chr1"	542503	1	1
"chr1"	542789	3	3
"chr1"	542877	2	2
"chr1"	543305	0	0
"chr1"	543352	0	0
"chr1"	543358	0	0
"chr1"	543394	0	0
"chr1"	543411	0	0
"chr1"	543539	0	0
"chr1"	543651	4	5
"chr1"	543701	6	6
"chr1"	543717	7	7
"chr1"	543770	7	8
"chr1"	543793	11	11
"chr1"	543825	13	13
"chr1"	543880	19	19
"chr1"	543944	15	17
"chr1"	544016	14	14
"chr1"	544065	14	14
"chr1"	544076	14	15
"chr1"	544081	15	16
"chr1"	544125	16	17
"chr1"	544220	12	14
"chr1"	544238	12	13
"chr1"	544252	13	13
"chr1"	544315	8	9
"chr1"	544320	9	9
"chr1"	544487	6	6
"chr1"	544563	6	7
"chr1"	544622	9	9
"chr1"	544678	10	10
"chr1"	544718	6	7
"chr1"	544739	7	7
"chr1"	544743	6	7
"chr1"	544750	7	7
"chr1"	544752	7	7
"chr1"	544774	6	6
"chr1"	544777	3	6
"chr1"	544807	5	5
"chr1"	544811	5	5
"chr1"	544814	4	4
"chr1"	544818	4	4
"chr1"	544820	2	3
"chr1"	544842	4	4
"chr1"	544845	4	4
"chr1"	544875	3	3
"chr1"	544879	3	3
"chr1"	544882	3	3
"chr1"	544886	2	3
"chr1"	544888	4	4
"chr1"	544910	2	3
"chr1"	544913	1	3
"chr1"	544943	2	2
"chr1"	544947	2	2
"chr1"	544950	2	2
"chr1"	544954	2	2
"chr1"	544956	2	2
"chr1"	544978	2	2
"chr1"	544981	1	2
"chr1"	545011	1	1
"chr1"	545018	1	1
"chr1"	545020	1	1
"chr1"	545042	0	0
"chr1"	545045	1	1
"chr1"	545075	1	1
"chr1"	545079	1	1
"chr1"	545082	1	1
"chr1"	545086	1	1
"chr1"	545088	1	1
"chr1"	545110	1	1
"chr1"	545113	1	1
"chr1"	545143	1	1
"chr1"	545147	1	1
"chr1"	545150	1	1
"chr1"	545154	1	1
"chr1"	545156	1	1
"chr1"	545178	1	1
"chr1"	545181	1	1
"chr1"	545211	0	0
"chr1"	545215	0	0
"chr1"	545218	0	0
"chr1"	545222	0	0
"chr1"	545224	0	0
"chr1"	545246	0	0
"chr1"	545249	0	0
"chr1"	545279	0	0
"chr1"	545283	0	0
"chr1"	545286	0	0
"chr1"	545290	0	0
"chr1"	545292	0	0
"chr1"	545314	0	0
"chr1"	545347	2	2
"chr1"	545351	2	2
"chr1"	545354	2	2
"chr1"	545358	1	2
"chr1"	545360	1	2
"chr1"	545382	2	2
"chr1"	545385	2	2
"chr1"	545415	2	2
"chr1"	545419	2	2
"chr1"	545422	2	2
"chr1"	545426	2	2
"chr1"	545428	0	2
"chr1"	545450	2	2
"chr1"	545453	2	2
"chr1"	545483	1	1
"chr1"	545490	0	0
"chr1"	545492	0	0
"chr1"	545514	0	0
"chr1"	545517	0	0
"chr1"	545547	3	3
"chr1"	545551	3	3
"chr1"	545554	3	3
"chr1"	545558	3	3
"chr1"	545560	2	3
"chr1"	545582	2	3
"chr1"	545585	3	3
"chr1"	545615	3	3
"chr1"	545619	3	3
"chr1"	545622	3	3
"chr1"	545626	2	3
"chr1"	545628	3	3
"chr1"	545650	3	3
"chr1"	545653	2	3
"chr1"	545683	1	2
"chr1"	545687	1	2
"chr1"	545690	1	1
"chr1"	545694	1	1
"chr1"	545696	1	1
"chr1"	545718	1	1
"chr1"	545721	1	1
"chr1"	545751	1	1
"chr1"	545755	1	1
"chr1"	545758	1	1
"chr1"	545762	1	1
"chr1"	545764	1	1
"chr1"	545786	1	1
"chr1"	545819	1	1
"chr1"	545823	0	0
"chr1"	545826	0	0
"chr1"	545830	0	0
"chr1"	545832	0	0
"chr1"	545854	0	1
"chr1"	545857	0	1
"chr1"	545887	1	1
"chr1"	545891	1	1
"chr1"	545894	0	1
"chr1"	545898	0	1
"chr1"	545900	0	1
"chr1"	545922	1	2
"chr1"	545955	2	3
"chr1"	545959	4	4
"chr1"	545962	4	4
"chr1"	545966	4	4
"chr1"	545968	3	4
"chr1"	545990	4	4
"chr1"	545993	4	5
"chr1"	546023	4	5
"chr1"	546027	4	5
"chr1"	546030	5	5
"chr1"	546034	5	5
"chr1"	546036	4	5
"chr1"	546058	2	4
"chr1"	546061	0	4
"chr1"	546091	3	3
"chr1"	546095	4	4
"chr1"	546098	4	4
"chr1"	546102	3	4
"chr1"	546126	3	4
"chr1"	546129	2	4
"chr1"	546169	3	4
"chr1"	546179	4	4
"chr1"	546191	4	4
"chr1"	546193	4	4
"chr1"	546196	3	4
"chr1"	546223	4	4
"chr1"	546225	5	5
"chr1"	546270	5	5
"chr1"	546282	5	5
"chr1"	546288	5	5
"chr1"	546296	4	4
"chr1"	546312	4	4
"chr1"	546343	3	4
"chr1"	546355	3	3
"chr1"	546371	3	4
"chr1"	546455	9	9
"chr1"	546473	9	9
"chr1"	546482	9	9
"chr1"	546491	7	7
"chr1"	546494	8	8
"chr1"	546519	7	7
"chr1"	546525	7	7
"chr1"	546529	6	7
"chr1"	546538	7	7
"chr1"	546557	10	10
"chr1"	546574	7	8
"chr1"	546586	8	8
"chr1"	546597	7	7
"chr1"	546614	11	11
"chr1"	546618	11	11
"chr1"	546626	12	12
"chr1"	546646	11	11
"chr1"	546648	11	11
"chr1"	546673	13	13
"chr1"	546748	9	10
"chr1"	546778	7	7
"chr1"	546822	14	16
"chr1"	546852	16	16
"chr1"	546904	13	13
"chr1"	546924	13	14
"chr1"	546954	10	11
"chr1"	546964	8	10
"chr1"	546984	9	9
"chr1"	547006	9	9
"chr1"	547028	7	8
"chr1"	547058	7	8
"chr1"	547068	5	5
"chr1"	547088	2	2
"chr1"	547110	2	2
"chr1"	547132	2	2
"chr1"	547162	2	2
"chr1"	547192	1	2
"chr1"	547214	2	2
"chr1"	547236	3	3
"chr1"	547266	2	2
"chr1"	547276	1	2
"chr1"	547296	2	2
"chr1"	547318	2	2
"chr1"	547340	4	4
"chr1"	547370	3	3
"chr1"	547380	3	3
"chr1"	547400	4	4
"chr1"	547422	4	4
"chr1"	547444	4	4
"chr1"	547474	4	4
"chr1"	547484	2	3
"chr1"	547504	3	3
"chr1"	547526	2	2
"chr1"	547548	1	1
"chr1"	547608	1	2
"chr1"	547630	5	5
"chr1"	547650	5	5
"chr1"	547680	5	5
"chr1"	547710	3	3
"chr1"	547732	3	3
"chr1"	547752	2	3
"chr1"	547782	1	1
"chr1"	547812	2	2
"chr1"	547834	2	2
"chr1"	547839	2	2
"chr1"	547903	4	4
"chr1"	547925	3	3
"chr1"	547940	3	3
"chr1"	548102	7	7
"chr1"	548139	7	7
"chr1"	548224	6	7
"chr1"	548468	5	5
"chr1"	548520	6	6
"chr1"	548557	6	7
"chr1"	548611	6	7
"chr1"	548707	5	6
"chr1"	548726	6	6
"chr1"	548761	6	6
"chr1"	548770	6	6
"chr1"	548778	6	6
"chr1"	548871	2	2
"chr1"	549160	7	7
"chr1"	549170	7	7
"chr1"	549332	14	14
"chr1"	549522	11	14
"chr1"	550103	0	0
"chr1"	550125	0	0
"chr1"	550216	0	0
"chr1"	550257	0	0
"chr1"	550261	0	0
"chr1"	550281	0	0
"chr1"	550320	0	0
"chr1"	550370	0	0
"chr1"	550475	0	0
"chr1"	550658	3	3
"chr1"	550691	2	2
"chr1"	550847	3	4
"chr1"	550970	3	4
"chr1"	551000	3	4
"chr1"	551014	3	3
"chr1"	551139	1	2
"chr1"	551227	1	1
"chr1"	551528	6	6
"chr1"	551568	4	5
"chr1"	551651	1	2
"chr1"	551669	0	3
"chr1"	551688	3	4
"chr1"	551737	4	4
"chr1"	551800	2	2
"chr1"	551847	0	0
"chr1"	551876	0	0
"chr1"	551972	0	0
"chr1"	552231	3	3
"chr1"	552539	0	0
"chr1"	552716	0	0
"chr1"	552739	0	0
"chr1"	552745	0	0
"chr1"	552831	0	0
"chr1"	552897	0	0
"chr1"	552929	0	0
"chr1"	553132	3	3
"chr1"	553178	2	2
"chr1"	553725	21	22
"chr1"	553741	19	21
"chr1"	553771	14	15
"chr1"	553795	14	15
"chr1"	553805	17	17
"chr1"	553847	12	14
"chr1"	553853	11	14
"chr1"	553982	6	7
"chr1"	553992	5	7
"chr1"	554187	2	2
"chr1"	554256	3	3
"chr1"	554301	2	3
"chr1"	554353	3	3
"chr1"	554417	8	8
"chr1"	554480	10	10
"chr1"	554508	9	12
"chr1"	554554	9	10
"chr1"	554592	10	11
"chr1"	554644	7	7
"chr1"	554701	8	11
"chr1"	554734	6	10
"chr1"	554765	14	14
"chr1"	554807	10	15
"chr1"	555044	11	13
"chr1"	555245	9	11
"chr1"	555597	5	6
"chr1"	555659	2	2
"chr1"	555688	2	2
"chr1"	555925	1	1
"chr1"	555964	0	0
"chr1"	556294	0	0
"chr1"	556441	0	1
"chr1"	556446	1	1
"chr1"	556533	0	0
"chr1"	557041	8	9
