"chromosome"	"CpG_position"	"M_counts"	"Total_counts"
"chr1"	666285	11	13
"chr1"	666449	24	25
"chr1"	667132	11	11
"chr1"	667148	10	12
"chr1"	667301	6	7
"chr1"	667325	5	5
"chr1"	667396	8	9
"chr1"	667401	8	8
"chr1"	667424	7	7
"chr1"	667430	6	7
"chr1"	667484	4	5
"chr1"	667508	2	4
"chr1"	667544	1	1
"chr1"	667688	2	2
"chr1"	667703	2	2
"chr1"	667825	5	5
"chr1"	667832	5	5
"chr1"	667843	5	5
"chr1"	667922	7	7
"chr1"	668083	15	18
"chr1"	668210	6	12
"chr1"	668287	13	15
"chr1"	668323	15	16
"chr1"	668427	10	13
"chr1"	668476	12	14
"chr1"	668486	13	14
"chr1"	668491	13	13
"chr1"	668581	20	23
"chr1"	668707	21	22
"chr1"	668750	19	20
"chr1"	668802	19	19
"chr1"	668826	14	15
"chr1"	668843	14	15
"chr1"	668864	12	13
"chr1"	668897	15	15
"chr1"	668935	14	14
"chr1"	668959	14	15
"chr1"	668965	14	14
"chr1"	668993	11	11
"chr1"	669042	10	11
"chr1"	669123	11	11
"chr1"	669225	14	16
"chr1"	669531	28	28
"chr1"	669540	23	32
"chr1"	669623	24	25
"chr1"	669630	24	26
"chr1"	669948	10	12
"chr1"	670540	1	1
"chr1"	670592	1	1
"chr1"	670731	3	3
"chr1"	670734	3	3
"chr1"	670802	3	3
"chr1"	670807	4	4
"chr1"	670830	3	3
"chr1"	670836	3	3
"chr1"	670890	6	7
"chr1"	670914	11	11
"chr1"	670950	9	10
"chr1"	671094	19	20
"chr1"	671109	19	20
"chr1"	671231	10	11
"chr1"	671238	10	10
"chr1"	671249	10	11
"chr1"	671328	9	10
"chr1"	671616	8	11
"chr1"	671693	8	9
"chr1"	671833	11	13
"chr1"	671882	9	10
"chr1"	671892	11	13
"chr1"	671897	12	14
"chr1"	671970	11	16
"chr1"	671987	15	17
"chr1"	672113	23	24
"chr1"	672156	22	22
"chr1"	672208	12	18
"chr1"	672232	13	16
"chr1"	672249	16	16
"chr1"	672270	13	13
"chr1"	672303	10	10
"chr1"	672341	7	7
"chr1"	672365	7	7
"chr1"	672371	6	6
"chr1"	672399	7	7
"chr1"	672448	7	8
"chr1"	672529	10	10
"chr1"	672938	29	30
"chr1"	672947	30	31
"chr1"	673030	25	25
"chr1"	673949	15	15
"chr1"	673965	12	14
"chr1"	674118	23	25
"chr1"	674142	22	23
"chr1"	674145	20	23
"chr1"	674213	29	30
"chr1"	674241	32	33
"chr1"	674247	28	31
"chr1"	674301	27	30
"chr1"	674325	26	28
"chr1"	674361	21	23
"chr1"	674510	36	42
"chr1"	674525	35	38
"chr1"	674647	23	23
"chr1"	674654	20	20
"chr1"	674665	20	20
"chr1"	674744	15	16
"chr1"	674905	11	12
"chr1"	675032	10	15
"chr1"	675109	12	12
"chr1"	675145	0	8
"chr1"	675249	4	5
"chr1"	675298	5	5
"chr1"	675308	5	5
"chr1"	675313	5	5
"chr1"	675403	2	3
"chr1"	675529	7	8
"chr1"	675572	7	8
"chr1"	675624	6	6
"chr1"	675648	3	3
"chr1"	675665	4	4
"chr1"	675686	5	5
"chr1"	675757	5	6
"chr1"	675781	8	8
"chr1"	675787	8	8
"chr1"	675815	7	7
"chr1"	675864	1	3
"chr1"	675945	3	4
"chr1"	676155	11	11
"chr1"	676188	12	12
"chr1"	676191	12	12
"chr1"	676312	7	7
"chr1"	676947	0	0
"chr1"	676986	0	0
"chr1"	677255	0	0
"chr1"	677322	0	0
"chr1"	677706	0	0
"chr1"	677749	0	0
"chr1"	677759	0	0
"chr1"	677834	0	0
"chr1"	677965	0	0
"chr1"	678119	0	0
"chr1"	678210	0	0
"chr1"	678411	0	0
"chr1"	678447	0	0
"chr1"	678458	0	0
"chr1"	678471	0	0
"chr1"	679302	1	1
"chr1"	679426	3	3
"chr1"	679511	1	3
"chr1"	679519	3	3
"chr1"	679561	2	2
"chr1"	679605	2	2
"chr1"	679639	1	1
"chr1"	679698	1	1
"chr1"	679862	0	0
"chr1"	680061	4	4
"chr1"	680125	8	8
"chr1"	680226	9	9
"chr1"	680245	2	9
"chr1"	680372	7	7
"chr1"	680466	2	2
"chr1"	680514	0	0
"chr1"	680522	0	0
"chr1"	680663	2	2
"chr1"	680737	2	2
"chr1"	680838	2	2
"chr1"	680941	2	2
"chr1"	681412	1	1
"chr1"	681529	0	0
"chr1"	681570	0	0
"chr1"	681720	0	0
"chr1"	681914	0	0
"chr1"	682065	2	2
"chr1"	682273	1	2
"chr1"	682381	2	2
"chr1"	682408	1	1
"chr1"	682877	0	0
"chr1"	682927	0	0
"chr1"	682947	0	0
"chr1"	682999	1	1
"chr1"	683023	1	1
"chr1"	683111	4	4
"chr1"	683318	4	4
"chr1"	683463	0	0
"chr1"	683530	0	0
"chr1"	683565	0	0
"chr1"	683732	0	0
"chr1"	683771	0	0
"chr1"	683854	0	0
"chr1"	684366	1	1
"chr1"	684575	2	2
"chr1"	684596	2	2
"chr1"	684860	1	1
"chr1"	684960	0	0
"chr1"	685088	1	1
"chr1"	685092	1	1
"chr1"	685235	0	0
"chr1"	685259	0	0
"chr1"	685321	0	0
"chr1"	685417	0	0
"chr1"	685540	0	0
"chr1"	685565	0	0
"chr1"	685775	0	0
"chr1"	686513	0	0
"chr1"	686538	0	0
"chr1"	686602	0	0
"chr1"	686614	0	0
"chr1"	686634	0	0
"chr1"	686644	0	0
"chr1"	686666	0	0
"chr1"	686714	0	0
"chr1"	686730	0	0
"chr1"	686740	0	0
"chr1"	686771	0	0
"chr1"	686780	0	0
"chr1"	687117	0	0
"chr1"	687199	1	1
"chr1"	687203	1	1
"chr1"	687227	1	1
"chr1"	687391	0	0
"chr1"	687407	0	0
"chr1"	687435	0	0
"chr1"	687447	0	0
"chr1"	687529	3	3
"chr1"	687571	4	4
"chr1"	687581	3	4
"chr1"	687830	6	6
"chr1"	688239	3	3
"chr1"	688319	3	3
"chr1"	688468	3	3
"chr1"	688529	2	2
"chr1"	688600	1	1
"chr1"	688624	1	1
"chr1"	688632	2	2
"chr1"	688664	2	2
"chr1"	688798	0	1
"chr1"	689128	4	4
"chr1"	689142	4	4
"chr1"	689175	4	4
"chr1"	689333	3	3
"chr1"	689390	4	4
"chr1"	689642	0	0
"chr1"	689644	0	0
"chr1"	689725	0	0
"chr1"	689753	1	1
"chr1"	689963	1	1
"chr1"	689973	2	2
"chr1"	689996	2	2
"chr1"	690017	3	3
"chr1"	690134	7	7
"chr1"	690263	8	9
"chr1"	690274	7	7
"chr1"	690322	10	10
"chr1"	690324	9	10
"chr1"	690329	10	10
"chr1"	690361	10	10
"chr1"	690437	7	8
"chr1"	690439	7	7
"chr1"	690443	7	7
"chr1"	690469	6	7
"chr1"	690474	6	6
"chr1"	690570	6	6
"chr1"	690621	3	3
"chr1"	690638	2	2
"chr1"	690648	2	2
"chr1"	690651	2	2
"chr1"	690785	0	0
"chr1"	690933	0	0
"chr1"	691391	4	4
"chr1"	691600	1	1
"chr1"	691934	2	3
"chr1"	691957	1	3
"chr1"	692277	4	4
"chr1"	692317	3	3
"chr1"	692781	0	1
"chr1"	692919	1	1
"chr1"	692930	2	2
"chr1"	692944	2	2
"chr1"	692975	1	2
"chr1"	693061	1	2
"chr1"	693125	1	1
"chr1"	693133	2	2
"chr1"	693241	6	6
"chr1"	693467	0	7
"chr1"	693587	16	16
"chr1"	693662	12	13
"chr1"	693999	1	1
"chr1"	694015	1	1
"chr1"	694535	0	0
"chr1"	694538	0	0
"chr1"	694605	0	0
"chr1"	694686	0	0
"chr1"	694698	0	0
"chr1"	694738	0	0
"chr1"	695206	0	0
"chr1"	695208	0	0
"chr1"	695218	0	0
"chr1"	695251	0	0
"chr1"	695255	0	0
"chr1"	695309	0	0
"chr1"	695395	0	0
"chr1"	695405	0	0
"chr1"	695412	0	0
"chr1"	695557	0	0
"chr1"	695644	0	0
"chr1"	695763	0	0
"chr1"	695854	2	2
"chr1"	695922	3	3
"chr1"	697063	1	1
"chr1"	697180	6	6
"chr1"	697269	4	4
"chr1"	697603	8	9
"chr1"	699028	3	4
"chr1"	699120	2	2
"chr1"	699355	4	4
"chr1"	699695	2	2
"chr1"	699735	2	2
"chr1"	699740	2	2
"chr1"	699839	3	3
"chr1"	699927	8	8
"chr1"	699946	8	8
"chr1"	699965	9	9
"chr1"	700075	12	12
"chr1"	700216	6	6
"chr1"	700244	6	6
"chr1"	700249	5	5
"chr1"	700275	5	5
"chr1"	700280	4	4
"chr1"	700296	1	1
"chr1"	700307	0	0
"chr1"	700318	0	0
"chr1"	700336	1	2
"chr1"	700468	6	7
"chr1"	700490	7	8
"chr1"	700602	5	5
"chr1"	700624	5	5
"chr1"	700813	13	13
"chr1"	700892	9	11
"chr1"	700982	9	9
"chr1"	701094	10	10
"chr1"	701236	5	8
"chr1"	701704	10	11
"chr1"	701859	12	12
"chr1"	701927	12	13
"chr1"	701957	11	12
"chr1"	701988	9	9
"chr1"	702047	9	10
"chr1"	702115	9	9
"chr1"	702254	9	9
"chr1"	702318	10	10
"chr1"	702814	14	16
"chr1"	703035	10	10
"chr1"	703069	7	7
"chr1"	703091	5	6
"chr1"	703115	4	4
"chr1"	703127	4	4
"chr1"	703154	2	3
"chr1"	703185	1	1
"chr1"	703193	1	1
"chr1"	703253	1	1
"chr1"	703255	1	1
"chr1"	703431	0	0
"chr1"	703463	0	0
"chr1"	703495	0	0
"chr1"	703526	0	0
"chr1"	703533	0	0
"chr1"	703550	0	0
"chr1"	703556	0	0
"chr1"	703580	0	0
"chr1"	703596	0	0
"chr1"	703821	0	0
"chr1"	703824	0	0
"chr1"	703845	0	0
"chr1"	703883	3	3
"chr1"	703963	5	6
"chr1"	703973	7	7
"chr1"	703978	8	8
"chr1"	704053	6	6
"chr1"	704243	6	8
"chr1"	704315	9	9
"chr1"	704429	5	5
"chr1"	704467	6	6
"chr1"	704471	6	6
"chr1"	704636	3	3
"chr1"	704784	3	3
"chr1"	704878	1	1
"chr1"	704954	3	3
"chr1"	704959	3	3
"chr1"	704995	3	3
"chr1"	705016	3	3
"chr1"	705026	3	3
"chr1"	705036	3	3
"chr1"	705249	6	6
"chr1"	705281	6	6
"chr1"	705340	3	3
"chr1"	705416	8	8
"chr1"	705471	10	11
"chr1"	705474	9	11
"chr1"	705484	11	11
"chr1"	705751	4	5
"chr1"	705761	4	4
"chr1"	705870	8	8
"chr1"	705907	8	8
"chr1"	706150	8	9
"chr1"	706301	4	4
"chr1"	706348	5	5
"chr1"	706357	3	5
"chr1"	706375	5	5
"chr1"	706425	5	5
"chr1"	706665	4	4
"chr1"	706768	3	3
"chr1"	706777	0	3
"chr1"	706799	3	3
"chr1"	706824	2	2
"chr1"	706895	2	2
"chr1"	706936	3	3
"chr1"	706982	4	4
"chr1"	706992	6	6
"chr1"	707037	7	7
"chr1"	707095	7	7
"chr1"	707117	5	5
"chr1"	707211	1	1
"chr1"	707292	3	3
"chr1"	707331	5	5
"chr1"	707348	4	5
"chr1"	707384	4	4
"chr1"	707518	4	6
"chr1"	707658	8	9
"chr1"	707819	8	8
"chr1"	707885	7	8
"chr1"	707917	7	7
"chr1"	707925	7	7
"chr1"	708125	4	4
"chr1"	708142	4	4
"chr1"	708223	3	4
"chr1"	708431	2	2
"chr1"	708462	1	1
"chr1"	708529	2	3
"chr1"	708564	4	4
"chr1"	708670	4	4
"chr1"	708673	4	4
"chr1"	708749	7	8
"chr1"	708818	20	20
"chr1"	708897	22	27
"chr1"	708921	22	28
"chr1"	708956	22	23
"chr1"	709197	27	27
"chr1"	709215	19	23
"chr1"	709392	12	12
"chr1"	709537	5	6
"chr1"	709574	5	6
"chr1"	709590	3	4
"chr1"	709620	2	3
"chr1"	709790	1	3
"chr1"	710014	4	10
"chr1"	710043	4	8
"chr1"	710097	9	17
"chr1"	710099	9	16
"chr1"	710190	10	15
"chr1"	710218	5	11
"chr1"	710354	7	7
"chr1"	710417	5	6
"chr1"	710480	2	3
"chr1"	710536	3	3
"chr1"	710575	2	2
"chr1"	710583	1	2
"chr1"	710620	1	1
"chr1"	710630	2	2
"chr1"	710845	4	5
"chr1"	710959	1	2
"chr1"	710987	2	2
"chr1"	711019	2	2
"chr1"	711091	3	3
"chr1"	711093	2	2
"chr1"	711095	2	2
"chr1"	711115	2	2
"chr1"	711137	2	2
"chr1"	711147	2	2
"chr1"	711171	2	3
"chr1"	711204	2	2
"chr1"	711299	4	4
"chr1"	711309	4	4
"chr1"	711437	4	4
"chr1"	711531	5	6
"chr1"	711593	5	5
"chr1"	711703	9	9
"chr1"	711705	10	10
"chr1"	711748	12	12
"chr1"	711764	12	12
"chr1"	711930	5	6
"chr1"	711939	6	6
"chr1"	712227	10	10
"chr1"	712432	15	15
"chr1"	712446	17	17
"chr1"	712545	14	15
"chr1"	712585	15	15
"chr1"	712739	16	16
"chr1"	712987	14	14
"chr1"	712995	16	16
"chr1"	713049	13	14
"chr1"	713105	11	11
"chr1"	713113	12	13
"chr1"	713200	12	12
"chr1"	713205	10	11
"chr1"	713252	10	10
"chr1"	713293	8	9
"chr1"	713305	10	11
"chr1"	713317	11	11
"chr1"	713365	11	11
"chr1"	713376	11	11
"chr1"	713388	9	10
"chr1"	713400	6	10
"chr1"	713447	6	12
"chr1"	713449	10	12
"chr1"	713453	9	12
"chr1"	713481	10	13
"chr1"	713489	13	13
"chr1"	713512	10	15
"chr1"	713543	4	15
"chr1"	713548	5	16
"chr1"	713672	2	16
"chr1"	713773	0	10
"chr1"	713813	1	10
"chr1"	713818	0	10
"chr1"	713822	1	9
"chr1"	713824	0	9
"chr1"	713901	0	13
"chr1"	713921	0	12
"chr1"	713985	0	11
"chr1"	714002	0	10
"chr1"	714010	0	10
"chr1"	714012	0	10
"chr1"	714021	0	10
"chr1"	714024	0	9
"chr1"	714030	0	8
"chr1"	714049	0	6
"chr1"	714052	0	6
"chr1"	714060	0	5
"chr1"	714071	0	6
"chr1"	714076	0	6
"chr1"	714083	0	6
"chr1"	714096	0	6
"chr1"	714118	0	9
"chr1"	714137	0	10
"chr1"	714139	0	11
"chr1"	714167	0	12
"chr1"	714169	0	11
"chr1"	714177	0	11
"chr1"	714181	0	11
"chr1"	714198	0	10
"chr1"	714202	0	9
"chr1"	714213	0	9
"chr1"	714239	0	9
"chr1"	714254	0	9
"chr1"	714258	0	9
"chr1"	714261	0	9
"chr1"	714264	0	8
"chr1"	714277	0	7
"chr1"	714292	0	6
"chr1"	714300	0	6
"chr1"	714307	0	6
"chr1"	714310	0	6
"chr1"	714313	0	6
"chr1"	714317	0	6
"chr1"	714338	0	5
"chr1"	714348	0	5
"chr1"	714353	0	5
"chr1"	714355	0	5
"chr1"	714362	0	6
"chr1"	714366	0	7
"chr1"	714376	0	7
"chr1"	714391	0	6
"chr1"	714395	0	6
"chr1"	714403	0	6
"chr1"	714405	0	5
"chr1"	714428	0	5
"chr1"	714443	0	5
"chr1"	714447	0	5
"chr1"	714455	0	4
"chr1"	714476	0	6
"chr1"	714480	0	5
"chr1"	714490	0	6
"chr1"	714510	0	6
"chr1"	714520	0	6
"chr1"	714526	0	6
"chr1"	714532	0	6
"chr1"	714543	0	6
"chr1"	714546	0	6
"chr1"	714565	0	5
"chr1"	714583	0	5
"chr1"	714621	0	5
"chr1"	714660	0	5
"chr1"	714715	0	5
"chr1"	714723	0	6
"chr1"	714763	0	6
"chr1"	714768	0	6
"chr1"	714779	0	6
"chr1"	714830	0	5
"chr1"	714858	0	5
"chr1"	714862	0	6
"chr1"	714894	0	5
"chr1"	714925	0	7
"chr1"	714932	1	9
"chr1"	714948	1	10
"chr1"	714955	0	10
"chr1"	714957	0	10
"chr1"	714995	0	10
"chr1"	715031	1	11
"chr1"	715035	0	11
"chr1"	715041	0	11
"chr1"	715079	1	11
"chr1"	715083	1	10
"chr1"	715110	1	10
"chr1"	715121	1	11
"chr1"	715240	0	12
"chr1"	715250	1	11
"chr1"	715277	3	10
"chr1"	715283	4	10
"chr1"	715389	5	8
"chr1"	715391	5	8
"chr1"	715404	7	8
"chr1"	715414	6	8
"chr1"	715424	7	9
"chr1"	715433	7	9
"chr1"	715449	6	9
"chr1"	715510	4	9
"chr1"	715721	9	9
"chr1"	715742	10	10
"chr1"	715754	11	11
"chr1"	715785	7	8
"chr1"	715856	5	5
"chr1"	715890	5	5
"chr1"	715946	4	4
"chr1"	715948	3	4
"chr1"	715955	4	4
"chr1"	716048	4	4
"chr1"	716050	5	5
"chr1"	716058	6	7
"chr1"	716092	6	6
"chr1"	716181	4	4
"chr1"	716213	3	3
"chr1"	716245	4	4
"chr1"	716378	11	11
"chr1"	716649	10	10
"chr1"	716704	7	9
"chr1"	716808	9	9
"chr1"	717127	13	16
"chr1"	717485	13	14
"chr1"	717601	7	7
"chr1"	718467	6	6
"chr1"	718491	6	8
"chr1"	718572	6	6
"chr1"	719148	7	7
"chr1"	719232	7	7
"chr1"	719235	7	7
"chr1"	719759	6	6
"chr1"	719872	6	6
"chr1"	720026	6	7
"chr1"	720133	6	6
"chr1"	720220	5	5
"chr1"	720695	6	6
"chr1"	720796	0	4
"chr1"	720865	3	3
"chr1"	721010	3	3
"chr1"	721427	15	15
"chr1"	721890	4	4
"chr1"	722880	6	6
"chr1"	722901	6	6
"chr1"	722980	6	6
"chr1"	723090	9	9
"chr1"	723092	7	8
"chr1"	723125	8	8
"chr1"	723607	3	3
"chr1"	723701	0	0
"chr1"	723788	0	0
"chr1"	723829	1	1
"chr1"	723837	1	1
"chr1"	723853	1	1
"chr1"	724206	4	4
"chr1"	724220	5	5
"chr1"	724225	4	5
"chr1"	724240	8	8
"chr1"	724246	8	8
"chr1"	724260	10	10
"chr1"	724285	11	11
"chr1"	724291	11	11
"chr1"	724305	12	12
"chr1"	724310	12	13
"chr1"	724500	10	11
"chr1"	724516	10	11
"chr1"	724566	10	10
"chr1"	724641	8	8
"chr1"	724710	8	8
"chr1"	724721	7	8
"chr1"	724751	6	6
"chr1"	724806	4	4
"chr1"	724815	3	3
"chr1"	725001	2	3
"chr1"	725040	5	5
"chr1"	725056	5	5
"chr1"	725106	4	5
"chr1"	725151	9	9
"chr1"	725181	7	7
"chr1"	725211	6	7
"chr1"	725241	7	7
"chr1"	725256	8	9
"chr1"	725270	9	9
"chr1"	725275	8	8
"chr1"	725280	9	9
"chr1"	725285	8	8
"chr1"	725296	7	8
"chr1"	725301	6	6
"chr1"	725346	10	10
"chr1"	725376	9	10
"chr1"	725401	11	11
"chr1"	725431	6	7
"chr1"	725462	4	5
"chr1"	725561	12	12
"chr1"	725586	13	13
"chr1"	725615	13	14
"chr1"	725636	11	11
"chr1"	725711	13	13
"chr1"	725791	12	12
"chr1"	725821	6	8
"chr1"	725871	8	8
"chr1"	725906	9	9
"chr1"	725931	7	7
"chr1"	725986	4	5
"chr1"	726011	4	4
"chr1"	726202	3	4
"chr1"	726222	4	5
"chr1"	726277	4	5
"chr1"	726313	3	4
"chr1"	726378	5	5
"chr1"	726540	8	9
"chr1"	726570	9	10
"chr1"	726585	9	10
"chr1"	726605	8	10
"chr1"	726630	9	10
"chr1"	726709	5	5
"chr1"	726734	6	6
"chr1"	726744	5	5
"chr1"	726769	7	7
"chr1"	726794	7	7
"chr1"	726879	9	9
"chr1"	726904	7	7
"chr1"	726944	1	2
"chr1"	727004	5	7
"chr1"	727204	16	16
"chr1"	727403	11	13
"chr1"	727612	4	4
"chr1"	727643	7	8
"chr1"	727652	7	9
"chr1"	727655	8	9
"chr1"	727853	9	13
"chr1"	728111	6	7
"chr1"	728290	9	11
"chr1"	728352	12	12
"chr1"	728402	13	14
"chr1"	728605	14	15
"chr1"	728923	12	14
"chr1"	729015	11	12
"chr1"	729151	7	8
"chr1"	729299	10	10
"chr1"	729339	9	9
"chr1"	729632	11	11
"chr1"	729720	12	12
"chr1"	729852	10	11
"chr1"	729888	11	12
"chr1"	729910	12	13
"chr1"	729948	9	11
"chr1"	729960	10	11
"chr1"	730372	8	12
"chr1"	730453	6	8
"chr1"	730474	5	8
"chr1"	730480	6	8
"chr1"	730546	8	10
"chr1"	730742	5	8
"chr1"	730757	7	8
"chr1"	730782	7	8
"chr1"	730844	3	6
"chr1"	731015	3	3
"chr1"	731056	3	3
"chr1"	731062	3	3
"chr1"	731096	3	4
"chr1"	731118	4	4
"chr1"	731154	4	4
"chr1"	731221	6	6
"chr1"	731264	6	6
"chr1"	731292	6	6
"chr1"	731543	5	5
"chr1"	731565	5	5
"chr1"	731643	10	11
"chr1"	731707	13	13
"chr1"	731740	12	12
"chr1"	731827	6	7
"chr1"	731930	15	15
"chr1"	731958	16	16
"chr1"	732127	19	19
"chr1"	732173	18	19
"chr1"	732175	17	18
"chr1"	732179	18	18
"chr1"	732198	17	17
"chr1"	732483	4	4
"chr1"	732688	6	6
"chr1"	732970	12	12
"chr1"	733124	4	4
"chr1"	733170	5	5
"chr1"	733177	7	7
"chr1"	733185	6	7
"chr1"	733263	10	10
"chr1"	733408	5	10
"chr1"	733587	8	8
"chr1"	733613	6	6
"chr1"	733651	9	9
"chr1"	733712	9	10
"chr1"	733715	10	10
"chr1"	734133	10	11
"chr1"	734161	10	11
"chr1"	734288	6	8
"chr1"	734320	8	8
"chr1"	734327	7	8
"chr1"	734374	6	6
"chr1"	734382	6	6
"chr1"	735308	10	11
"chr1"	735398	9	9
"chr1"	735425	0	6
"chr1"	735672	5	6
"chr1"	735824	11	11
"chr1"	735830	11	11
"chr1"	735984	8	8
"chr1"	736025	12	13
"chr1"	736073	13	13
"chr1"	736128	11	11
"chr1"	736150	10	11
"chr1"	736185	8	8
"chr1"	736377	4	4
"chr1"	736397	4	4
"chr1"	736415	5	5
"chr1"	736741	3	3
"chr1"	736745	3	3
"chr1"	736785	4	5
"chr1"	736793	6	6
"chr1"	736837	9	9
"chr1"	737047	17	17
"chr1"	737085	11	13
"chr1"	737130	17	17
"chr1"	737254	23	24
"chr1"	737262	25	25
"chr1"	737447	18	18
"chr1"	737532	11	11
"chr1"	737559	10	10
"chr1"	737591	7	7
"chr1"	737642	6	6
"chr1"	737808	8	8
"chr1"	737832	8	8
"chr1"	737968	6	6
"chr1"	737985	6	6
"chr1"	737997	4	5
"chr1"	738040	5	5
"chr1"	738211	9	10
"chr1"	738214	10	10
"chr1"	738347	14	14
"chr1"	738467	15	15
"chr1"	738577	11	12
"chr1"	738632	11	11
"chr1"	738679	12	13
"chr1"	738770	7	8
"chr1"	738964	13	14
"chr1"	738974	14	14
"chr1"	739377	7	7
"chr1"	739490	4	4
"chr1"	739545	6	6
"chr1"	739682	7	7
"chr1"	739686	8	9
"chr1"	739832	6	13
"chr1"	739906	6	9
"chr1"	740199	3	8
"chr1"	740229	3	12
"chr1"	740284	6	16
"chr1"	740303	2	16
"chr1"	740743	16	17
"chr1"	740810	13	13
"chr1"	740826	10	11
"chr1"	740856	10	10
"chr1"	741050	7	7
"chr1"	741103	6	8
"chr1"	741201	13	14
"chr1"	741234	16	16
"chr1"	741346	7	8
"chr1"	741576	9	10
"chr1"	741623	9	9
"chr1"	741732	7	10
"chr1"	741828	10	10
"chr1"	741833	10	11
"chr1"	741906	8	9
"chr1"	741930	8	8
"chr1"	741990	12	12
"chr1"	742234	7	7
"chr1"	742317	9	9
"chr1"	742348	8	8
"chr1"	742361	8	8
"chr1"	742369	7	8
"chr1"	742528	2	3
"chr1"	742646	3	3
"chr1"	742724	5	6
"chr1"	742974	4	9
"chr1"	742990	9	10
"chr1"	743154	7	9
"chr1"	743247	3	6
"chr1"	743452	5	5
"chr1"	743512	6	7
"chr1"	744452	0	0
"chr1"	744595	5	6
"chr1"	744641	4	4
"chr1"	744657	5	5
"chr1"	744679	3	5
"chr1"	744691	4	6
"chr1"	744820	6	6
"chr1"	745020	2	3
"chr1"	745131	5	6
"chr1"	745280	9	9
"chr1"	746101	9	10
"chr1"	746393	2	9
"chr1"	746400	4	9
"chr1"	746737	7	14
"chr1"	746796	5	9
"chr1"	746863	5	7
"chr1"	746897	4	4
"chr1"	747004	4	4
"chr1"	747154	3	3
"chr1"	747616	9	11
"chr1"	747665	10	11
"chr1"	747751	8	10
"chr1"	748085	11	12
"chr1"	748090	11	11
"chr1"	748228	9	14
"chr1"	748461	5	9
"chr1"	748480	5	8
"chr1"	748508	2	8
"chr1"	748524	6	9
"chr1"	748544	3	10
"chr1"	748809	5	5
"chr1"	748822	6	6
"chr1"	749289	2	2
"chr1"	749358	1	1
"chr1"	749489	1	1
"chr1"	749641	2	2
"chr1"	749683	0	0
"chr1"	749824	1	1
"chr1"	749856	0	2
"chr1"	749888	2	2
"chr1"	750022	0	0
"chr1"	750033	0	0
"chr1"	750082	1	1
"chr1"	750137	0	3
"chr1"	750190	2	4
"chr1"	750193	4	4
"chr1"	750261	4	4
"chr1"	750340	1	1
"chr1"	750342	1	1
"chr1"	750504	7	7
"chr1"	750674	5	5
"chr1"	750717	4	4
"chr1"	750798	3	4
"chr1"	750878	3	3
"chr1"	751580	12	12
"chr1"	751772	11	11
"chr1"	752454	6	21
"chr1"	752495	8	26
"chr1"	752565	1	20
"chr1"	752673	5	12
"chr1"	752696	7	13
"chr1"	752747	8	10
"chr1"	752805	9	11
"chr1"	752841	5	9
"chr1"	752896	3	7
"chr1"	752909	2	6
"chr1"	752911	2	6
"chr1"	752917	2	6
"chr1"	752937	2	5
"chr1"	752964	1	3
"chr1"	752987	0	1
"chr1"	753109	2	2
"chr1"	753175	2	2
"chr1"	753193	0	2
"chr1"	753202	1	1
"chr1"	753223	1	2
"chr1"	753358	5	5
"chr1"	753370	6	6
"chr1"	753376	5	5
"chr1"	753379	5	5
"chr1"	753405	4	5
"chr1"	753413	8	8
"chr1"	753432	4	8
"chr1"	753443	7	8
"chr1"	753478	9	11
"chr1"	753491	9	13
"chr1"	753666	9	11
"chr1"	753723	8	11
"chr1"	753762	7	10
"chr1"	753784	10	10
"chr1"	754108	6	12
"chr1"	754111	6	12
"chr1"	754137	6	12
"chr1"	754153	7	12
"chr1"	754167	13	13
"chr1"	754174	13	15
"chr1"	754185	11	15
"chr1"	754210	11	15
"chr1"	754244	13	13
"chr1"	754456	17	19
"chr1"	754509	12	18
"chr1"	754739	21	21
"chr1"	754743	21	22
"chr1"	754745	21	22
"chr1"	754820	22	22
"chr1"	754868	27	27
"chr1"	754893	28	30
"chr1"	754906	26	28
"chr1"	754928	25	25
"chr1"	754953	22	24
"chr1"	755101	27	27
"chr1"	755209	16	18
"chr1"	755256	14	15
"chr1"	755298	8	9
"chr1"	755363	12	12
"chr1"	755523	15	16
"chr1"	755728	10	11
"chr1"	755749	10	11
"chr1"	755798	9	11
"chr1"	755868	8	8
"chr1"	755903	9	10
"chr1"	756395	7	7
"chr1"	756453	10	10
"chr1"	756518	10	11
"chr1"	756533	11	11
"chr1"	756558	12	12
"chr1"	756619	13	13
"chr1"	756640	14	14
"chr1"	756780	11	12
"chr1"	756838	14	14
"chr1"	756885	16	16
"chr1"	756955	12	12
"chr1"	757039	8	8
"chr1"	757153	12	12
"chr1"	757199	10	11
"chr1"	757394	13	14
"chr1"	757720	8	9
"chr1"	757755	5	6
"chr1"	757928	6	6
"chr1"	758140	7	8
"chr1"	758163	10	10
"chr1"	758243	11	12
"chr1"	758350	9	10
"chr1"	758513	6	6
"chr1"	758628	9	9
"chr1"	758663	8	8
"chr1"	758680	7	8
"chr1"	758829	12	13
"chr1"	758945	11	12
"chr1"	759113	18	18
"chr1"	759551	19	20
"chr1"	759597	21	22
"chr1"	759618	18	21
"chr1"	759844	13	14
"chr1"	759931	15	15
"chr1"	760140	7	19
"chr1"	760408	15	18
"chr1"	760496	15	19
"chr1"	760516	11	14
"chr1"	760559	6	10
"chr1"	760912	2	13
"chr1"	760964	12	12
"chr1"	761298	19	20
