"chromosome"	"CpG_position"	"M_counts"	"Total_counts"
"chr1"	522912	1	1
"chr1"	522962	0	0
"chr1"	522971	0	0
"chr1"	522977	0	0
"chr1"	523011	0	0
"chr1"	523040	0	0
"chr1"	523052	0	0
"chr1"	523071	0	0
"chr1"	523111	0	0
"chr1"	523192	0	0
"chr1"	523207	0	0
"chr1"	523213	0	0
"chr1"	523230	0	0
"chr1"	523232	0	0
"chr1"	523292	0	0
"chr1"	523315	0	0
"chr1"	523357	1	1
"chr1"	523391	1	1
"chr1"	523416	1	1
"chr1"	523474	0	0
"chr1"	523614	9	9
"chr1"	523639	11	12
"chr1"	523747	19	22
"chr1"	523753	22	22
"chr1"	523784	23	23
"chr1"	523804	22	23
"chr1"	523808	20	22
"chr1"	523825	17	22
"chr1"	524045	1	2
"chr1"	524129	0	2
"chr1"	524134	0	2
"chr1"	524148	0	2
"chr1"	524185	1	1
"chr1"	524221	0	0
"chr1"	524237	0	0
"chr1"	524393	0	0
"chr1"	524775	4	5
"chr1"	524956	12	14
"chr1"	525057	8	8
"chr1"	525061	8	8
"chr1"	525069	8	8
"chr1"	525463	9	14
"chr1"	525569	17	17
"chr1"	525622	15	16
"chr1"	525631	14	14
"chr1"	525653	16	17
"chr1"	525764	18	18
"chr1"	525774	16	17
"chr1"	525896	13	15
"chr1"	525906	15	15
"chr1"	525976	11	11
"chr1"	525983	11	11
"chr1"	525990	10	11
"chr1"	526061	10	11
"chr1"	526065	9	11
"chr1"	526067	11	11
"chr1"	526110	6	7
"chr1"	526114	6	6
"chr1"	526135	6	6
"chr1"	526166	3	3
"chr1"	526198	1	1
"chr1"	526208	1	1
"chr1"	526231	1	1
"chr1"	526253	1	1
"chr1"	526271	1	1
"chr1"	526450	10	10
"chr1"	526481	11	11
"chr1"	526497	10	12
"chr1"	526507	11	13
"chr1"	526532	13	13
"chr1"	526552	11	12
"chr1"	526622	5	10
"chr1"	526714	9	9
"chr1"	526733	9	9
"chr1"	526763	8	8
"chr1"	526807	8	8
"chr1"	526831	7	8
"chr1"	526836	8	8
"chr1"	526842	8	8
"chr1"	526852	8	8
"chr1"	526880	4	5
"chr1"	526889	5	6
"chr1"	526896	5	6
"chr1"	526910	5	7
"chr1"	526930	6	7
"chr1"	526941	5	6
"chr1"	526986	7	7
"chr1"	527030	3	5
"chr1"	527038	4	4
"chr1"	527045	3	3
"chr1"	527062	2	2
"chr1"	527070	2	2
"chr1"	527092	2	2
"chr1"	527213	8	8
"chr1"	527218	8	8
"chr1"	527253	8	8
"chr1"	527463	5	5
"chr1"	527488	6	7
"chr1"	527512	7	7
"chr1"	527619	8	8
"chr1"	527633	9	9
"chr1"	527665	9	9
"chr1"	527686	8	10
"chr1"	527714	10	10
"chr1"	527763	6	10
"chr1"	527871	2	2
"chr1"	527887	2	3
"chr1"	527912	3	4
"chr1"	527988	8	8
"chr1"	527996	8	8
"chr1"	528049	10	11
"chr1"	528177	8	8
"chr1"	528190	6	7
"chr1"	528274	8	8
"chr1"	528397	8	8
"chr1"	528438	9	9
"chr1"	528446	9	9
"chr1"	528610	5	6
"chr1"	528624	6	6
"chr1"	528637	6	6
"chr1"	528664	7	7
"chr1"	528850	6	7
"chr1"	528856	8	8
"chr1"	529055	7	7
"chr1"	529065	6	7
"chr1"	529097	5	5
"chr1"	529130	2	2
"chr1"	529157	2	2
"chr1"	529244	2	2
"chr1"	529400	0	0
"chr1"	529418	0	0
"chr1"	529433	0	0
"chr1"	529461	0	0
"chr1"	529596	11	11
"chr1"	529646	8	10
"chr1"	529655	9	10
"chr1"	529673	9	11
"chr1"	529676	11	12
"chr1"	529690	12	13
"chr1"	529733	16	16
"chr1"	529821	11	11
"chr1"	529839	11	11
"chr1"	530031	1	1
"chr1"	530055	1	1
"chr1"	530076	0	0
"chr1"	530267	8	9
"chr1"	530279	9	9
"chr1"	530287	8	9
"chr1"	530349	9	9
"chr1"	530391	7	7
"chr1"	530489	6	8
"chr1"	530555	6	6
"chr1"	530594	5	5
"chr1"	530611	5	5
"chr1"	530638	4	5
"chr1"	530832	1	1
"chr1"	530863	2	2
"chr1"	530868	2	2
"chr1"	530917	3	3
"chr1"	530928	3	3
"chr1"	530954	3	3
"chr1"	530959	3	3
"chr1"	530965	3	3
"chr1"	530969	2	3
"chr1"	530994	3	3
"chr1"	531063	2	2
"chr1"	531159	6	6
"chr1"	531166	7	7
"chr1"	531200	7	7
"chr1"	531234	7	7
"chr1"	531246	5	5
"chr1"	531254	5	5
"chr1"	531264	4	4
"chr1"	531289	5	5
"chr1"	531294	4	5
"chr1"	531320	7	7
"chr1"	531355	5	7
"chr1"	531373	5	7
"chr1"	531376	6	6
"chr1"	531583	4	4
"chr1"	531623	8	8
"chr1"	531648	12	15
"chr1"	531752	23	31
"chr1"	531856	29	35
"chr1"	531862	34	34
"chr1"	531868	32	33
"chr1"	531966	14	16
"chr1"	532005	11	12
"chr1"	532017	11	12
"chr1"	532119	17	22
"chr1"	532219	24	25
"chr1"	532412	25	26
"chr1"	532518	15	16
"chr1"	532558	12	14
"chr1"	532733	4	4
"chr1"	532736	3	4
"chr1"	532801	3	3
"chr1"	532803	3	3
"chr1"	532809	3	3
"chr1"	532833	3	3
"chr1"	532865	4	4
"chr1"	532897	4	4
"chr1"	532990	7	7
"chr1"	533020	5	7
"chr1"	533028	5	5
"chr1"	533047	4	5
"chr1"	533127	6	6
"chr1"	533162	5	5
"chr1"	533174	5	5
"chr1"	533187	3	3
"chr1"	533198	3	3
"chr1"	533220	1	2
"chr1"	533234	1	1
"chr1"	533243	0	1
"chr1"	533245	1	1
"chr1"	533267	1	1
"chr1"	533281	1	1
"chr1"	533290	1	1
"chr1"	533292	1	1
"chr1"	533299	0	1
"chr1"	533314	1	1
"chr1"	533328	1	1
"chr1"	533337	1	1
"chr1"	533339	1	1
"chr1"	533346	1	1
"chr1"	533361	1	1
"chr1"	533375	0	0
"chr1"	533384	0	0
"chr1"	533386	0	0
"chr1"	533393	0	0
"chr1"	533408	0	0
"chr1"	533422	0	0
"chr1"	533431	0	0
"chr1"	533433	0	0
"chr1"	533440	0	0
"chr1"	533455	0	0
"chr1"	533469	0	0
"chr1"	533478	0	0
"chr1"	533480	0	0
"chr1"	533487	0	0
"chr1"	533502	0	0
"chr1"	533516	0	0
"chr1"	533525	0	0
"chr1"	533527	0	0
"chr1"	533534	0	0
"chr1"	533549	0	0
"chr1"	533563	0	0
"chr1"	533572	0	0
"chr1"	533574	0	0
"chr1"	533581	0	0
"chr1"	533596	0	0
"chr1"	533610	0	0
"chr1"	533619	0	0
"chr1"	533621	0	0
"chr1"	533628	0	0
"chr1"	533643	0	0
"chr1"	533657	0	0
"chr1"	533666	0	0
"chr1"	533668	0	0
"chr1"	533675	0	0
"chr1"	533690	0	0
"chr1"	533704	0	0
"chr1"	533713	0	0
"chr1"	533715	0	0
"chr1"	533722	0	0
"chr1"	533737	0	0
"chr1"	533751	0	0
"chr1"	533760	0	0
"chr1"	533762	0	0
"chr1"	533769	0	0
"chr1"	533784	0	0
"chr1"	533798	1	1
"chr1"	533807	1	1
"chr1"	533809	1	1
"chr1"	533816	1	1
"chr1"	533831	1	1
"chr1"	533845	1	1
"chr1"	533854	0	1
"chr1"	533856	1	1
"chr1"	533863	1	1
"chr1"	533878	1	1
"chr1"	533892	1	1
"chr1"	533901	0	1
"chr1"	533903	1	1
"chr1"	533910	0	1
"chr1"	533925	2	2
"chr1"	533939	1	1
"chr1"	533948	1	1
"chr1"	533950	1	1
"chr1"	533957	1	1
"chr1"	533972	2	2
"chr1"	533986	2	2
"chr1"	533997	2	2
"chr1"	534004	1	2
"chr1"	534019	2	2
"chr1"	534033	3	3
"chr1"	534042	3	3
"chr1"	534044	3	3
"chr1"	534051	2	2
"chr1"	534066	3	3
"chr1"	534080	3	3
"chr1"	534089	3	3
"chr1"	534091	3	3
"chr1"	534098	2	3
"chr1"	534113	3	3
"chr1"	534144	2	2
"chr1"	534190	2	4
"chr1"	534198	4	4
"chr1"	534242	3	3
"chr1"	534295	5	5
"chr1"	534301	5	5
"chr1"	534311	4	4
"chr1"	534314	4	4
"chr1"	534326	3	4
"chr1"	534329	4	4
"chr1"	534343	2	3
"chr1"	534360	2	3
"chr1"	534405	4	4
"chr1"	534436	3	4
"chr1"	534544	9	13
"chr1"	534780	14	15
"chr1"	534790	9	12
"chr1"	534907	7	7
"chr1"	534947	6	7
"chr1"	534969	8	8
"chr1"	535135	6	6
"chr1"	535167	4	5
"chr1"	535199	5	6
"chr1"	535219	7	7
"chr1"	535223	8	8
"chr1"	535231	8	8
"chr1"	535324	8	10
"chr1"	535695	9	9
"chr1"	535699	9	9
"chr1"	535828	9	9
"chr1"	535858	12	12
"chr1"	535879	12	13
"chr1"	535958	14	15
"chr1"	535986	16	17
"chr1"	536016	16	22
"chr1"	536065	22	24
"chr1"	536095	28	32
"chr1"	536357	9	12
"chr1"	536558	6	7
"chr1"	536810	2	2
"chr1"	536816	2	2
"chr1"	536876	5	5
"chr1"	536888	5	6
"chr1"	536985	9	10
"chr1"	537044	5	6
"chr1"	537052	2	4
"chr1"	537111	8	8
"chr1"	537191	6	6
"chr1"	537214	4	4
"chr1"	537216	4	4
"chr1"	537289	2	2
"chr1"	537293	2	2
"chr1"	537321	2	2
"chr1"	537443	0	0
"chr1"	537487	0	0
"chr1"	537496	0	0
"chr1"	537528	1	1
"chr1"	537564	1	1
"chr1"	537796	2	2
"chr1"	537918	1	1
"chr1"	537970	0	0
"chr1"	537991	0	0
"chr1"	538066	0	0
"chr1"	538156	0	0
"chr1"	538195	0	0
"chr1"	538277	3	3
"chr1"	538322	5	6
"chr1"	538333	6	6
"chr1"	538374	6	6
"chr1"	538500	12	12
"chr1"	538671	9	9
"chr1"	538706	9	9
"chr1"	538803	8	9
"chr1"	538879	2	3
"chr1"	539012	3	3
"chr1"	539023	3	3
"chr1"	539058	1	1
"chr1"	539174	0	0
"chr1"	539186	0	0
"chr1"	539394	5	5
"chr1"	539512	9	11
"chr1"	539522	9	11
"chr1"	539550	9	9
"chr1"	539555	9	9
"chr1"	539600	8	8
"chr1"	539611	6	6
"chr1"	539674	3	3
"chr1"	539676	4	4
"chr1"	539700	4	4
"chr1"	539708	4	4
"chr1"	539715	3	3
"chr1"	539732	1	2
"chr1"	539762	0	0
"chr1"	539768	1	1
"chr1"	539776	0	0
"chr1"	539856	1	1
"chr1"	539877	1	1
"chr1"	539899	0	1
"chr1"	539922	0	0
"chr1"	539970	0	0
"chr1"	539975	0	0
"chr1"	539986	0	0
"chr1"	540416	3	7
"chr1"	540438	2	8
"chr1"	540517	2	11
"chr1"	540533	1	9
"chr1"	540555	1	10
"chr1"	540573	2	9
"chr1"	540581	0	9
"chr1"	540583	1	9
"chr1"	540605	2	8
"chr1"	540612	0	8
"chr1"	540618	1	8
"chr1"	540625	2	9
"chr1"	540633	2	9
"chr1"	540643	2	9
"chr1"	540667	2	10
"chr1"	540710	3	12
"chr1"	540750	1	9
"chr1"	540800	1	10
"chr1"	540808	2	11
"chr1"	540817	2	11
"chr1"	540825	1	10
"chr1"	540827	1	10
"chr1"	540837	1	10
"chr1"	540839	1	10
"chr1"	540842	3	11
"chr1"	540851	3	11
"chr1"	540855	3	11
"chr1"	540867	3	12
"chr1"	540869	3	13
"chr1"	540873	4	13
"chr1"	540875	3	13
"chr1"	540877	3	13
"chr1"	540881	4	12
"chr1"	540886	3	11
"chr1"	540889	2	10
"chr1"	540897	3	11
"chr1"	540911	3	10
"chr1"	540920	2	10
"chr1"	540961	2	9
"chr1"	540979	1	11
"chr1"	540991	3	11
"chr1"	541078	2	11
"chr1"	541265	1	1
"chr1"	541310	1	1
"chr1"	541315	1	1
"chr1"	541335	1	2
"chr1"	541345	1	2
"chr1"	541362	1	2
"chr1"	541391	1	1
"chr1"	541436	0	1
"chr1"	541499	0	0
"chr1"	541721	0	0
"chr1"	541748	0	0
"chr1"	541805	0	0
"chr1"	541881	0	0
"chr1"	541905	0	0
"chr1"	541945	0	0
"chr1"	542039	5	6
"chr1"	542310	2	3
"chr1"	542415	1	1
"chr1"	542442	0	0
"chr1"	542461	0	0
"chr1"	542465	0	0
"chr1"	542503	0	0
"chr1"	542789	7	8
"chr1"	542877	3	3
"chr1"	543305	0	0
"chr1"	543352	0	0
"chr1"	543358	0	0
"chr1"	543394	0	0
"chr1"	543411	0	0
"chr1"	543539	0	0
"chr1"	543651	1	1
"chr1"	543701	5	5
"chr1"	543717	5	5
"chr1"	543770	5	5
"chr1"	543793	5	5
"chr1"	543825	7	7
"chr1"	543880	10	10
"chr1"	543944	8	8
"chr1"	544016	7	8
"chr1"	544065	9	10
"chr1"	544076	10	11
"chr1"	544081	11	11
"chr1"	544125	10	12
"chr1"	544220	6	6
"chr1"	544238	7	7
"chr1"	544252	3	6
"chr1"	544315	5	5
"chr1"	544320	5	5
"chr1"	544487	3	4
"chr1"	544563	7	7
"chr1"	544622	5	6
"chr1"	544678	4	5
"chr1"	544718	3	5
"chr1"	544739	4	6
"chr1"	544743	4	6
"chr1"	544750	4	6
"chr1"	544752	4	6
"chr1"	544774	5	7
"chr1"	544777	2	7
"chr1"	544807	5	7
"chr1"	544811	4	7
"chr1"	544814	4	7
"chr1"	544818	4	6
"chr1"	544820	2	5
"chr1"	544842	3	3
"chr1"	544845	2	3
"chr1"	544875	2	3
"chr1"	544879	3	3
"chr1"	544882	1	2
"chr1"	544886	1	2
"chr1"	544888	1	2
"chr1"	544910	2	2
"chr1"	544913	0	1
"chr1"	544943	1	1
"chr1"	544947	1	1
"chr1"	544950	1	1
"chr1"	544954	0	1
"chr1"	544956	1	1
"chr1"	544978	0	0
"chr1"	544981	0	0
"chr1"	545011	0	0
"chr1"	545018	1	1
"chr1"	545020	1	1
"chr1"	545042	2	2
"chr1"	545045	1	2
"chr1"	545075	2	2
"chr1"	545079	2	2
"chr1"	545082	2	2
"chr1"	545086	2	2
"chr1"	545088	2	2
"chr1"	545110	2	2
"chr1"	545113	1	2
"chr1"	545143	2	2
"chr1"	545147	2	2
"chr1"	545150	2	2
"chr1"	545154	2	2
"chr1"	545156	1	1
"chr1"	545178	1	1
"chr1"	545181	1	2
"chr1"	545211	2	2
"chr1"	545215	3	3
"chr1"	545218	3	3
"chr1"	545222	3	3
"chr1"	545224	3	3
"chr1"	545246	2	3
"chr1"	545249	3	3
"chr1"	545279	3	4
"chr1"	545283	5	5
"chr1"	545286	5	5
"chr1"	545290	3	5
"chr1"	545292	5	5
"chr1"	545314	4	6
"chr1"	545347	5	5
"chr1"	545351	5	5
"chr1"	545354	4	5
"chr1"	545358	4	5
"chr1"	545360	3	5
"chr1"	545382	4	4
"chr1"	545385	2	4
"chr1"	545415	3	5
"chr1"	545419	5	5
"chr1"	545422	5	5
"chr1"	545426	4	5
"chr1"	545428	3	5
"chr1"	545450	2	2
"chr1"	545453	2	2
"chr1"	545483	1	1
"chr1"	545490	0	1
"chr1"	545492	1	1
"chr1"	545514	1	3
"chr1"	545517	1	3
"chr1"	545547	2	2
"chr1"	545551	2	2
"chr1"	545554	2	2
"chr1"	545558	1	2
"chr1"	545560	0	2
"chr1"	545582	2	2
"chr1"	545585	1	2
"chr1"	545615	2	2
"chr1"	545619	1	2
"chr1"	545622	2	2
"chr1"	545626	2	2
"chr1"	545628	0	2
"chr1"	545650	0	0
"chr1"	545653	0	0
"chr1"	545683	0	0
"chr1"	545687	0	0
"chr1"	545690	0	0
"chr1"	545694	1	1
"chr1"	545696	1	1
"chr1"	545718	1	1
"chr1"	545721	1	1
"chr1"	545751	1	1
"chr1"	545755	1	1
"chr1"	545758	1	1
"chr1"	545762	1	1
"chr1"	545764	1	1
"chr1"	545786	1	1
"chr1"	545819	1	1
"chr1"	545823	1	1
"chr1"	545826	1	1
"chr1"	545830	1	1
"chr1"	545832	1	1
"chr1"	545854	1	1
"chr1"	545857	1	1
"chr1"	545887	1	1
"chr1"	545891	1	1
"chr1"	545894	1	1
"chr1"	545898	1	1
"chr1"	545900	0	1
"chr1"	545922	1	1
"chr1"	545955	1	3
"chr1"	545959	2	2
"chr1"	545962	2	2
"chr1"	545966	2	2
"chr1"	545968	2	2
"chr1"	545990	2	3
"chr1"	545993	2	3
"chr1"	546023	3	5
"chr1"	546027	4	5
"chr1"	546030	5	5
"chr1"	546034	3	5
"chr1"	546036	4	5
"chr1"	546058	4	7
"chr1"	546061	5	6
"chr1"	546091	6	7
"chr1"	546095	7	8
"chr1"	546098	6	7
"chr1"	546102	4	8
"chr1"	546126	6	9
"chr1"	546129	6	9
"chr1"	546169	7	8
"chr1"	546179	7	8
"chr1"	546191	7	8
"chr1"	546193	8	8
"chr1"	546196	7	8
"chr1"	546223	6	7
"chr1"	546225	6	7
"chr1"	546270	6	7
"chr1"	546282	7	7
"chr1"	546288	6	7
"chr1"	546296	6	7
"chr1"	546312	5	5
"chr1"	546343	5	5
"chr1"	546355	5	5
"chr1"	546371	3	3
"chr1"	546455	1	1
"chr1"	546473	1	1
"chr1"	546482	1	2
"chr1"	546491	2	2
"chr1"	546494	2	2
"chr1"	546519	3	3
"chr1"	546525	2	3
"chr1"	546529	3	3
"chr1"	546538	3	3
"chr1"	546557	2	2
"chr1"	546574	3	3
"chr1"	546586	3	3
"chr1"	546597	4	4
"chr1"	546614	6	6
"chr1"	546618	6	6
"chr1"	546626	6	6
"chr1"	546646	7	7
"chr1"	546648	7	7
"chr1"	546673	9	9
"chr1"	546748	11	11
"chr1"	546778	9	10
"chr1"	546822	7	7
"chr1"	546852	9	9
"chr1"	546904	6	7
"chr1"	546924	13	13
"chr1"	546954	10	10
"chr1"	546964	9	10
"chr1"	546984	10	10
"chr1"	547006	7	8
"chr1"	547028	7	8
"chr1"	547058	8	8
"chr1"	547068	5	6
"chr1"	547088	7	7
"chr1"	547110	7	7
"chr1"	547132	6	7
"chr1"	547162	7	7
"chr1"	547192	7	8
"chr1"	547214	7	7
"chr1"	547236	6	6
"chr1"	547266	6	6
"chr1"	547276	4	4
"chr1"	547296	3	3
"chr1"	547318	3	3
"chr1"	547340	2	2
"chr1"	547370	3	3
"chr1"	547380	2	3
"chr1"	547400	2	2
"chr1"	547422	3	3
"chr1"	547444	3	3
"chr1"	547474	2	2
"chr1"	547484	2	2
"chr1"	547504	2	2
"chr1"	547526	1	1
"chr1"	547548	1	1
"chr1"	547608	0	1
"chr1"	547630	2	2
"chr1"	547650	2	2
"chr1"	547680	3	3
"chr1"	547710	3	3
"chr1"	547732	3	3
"chr1"	547752	3	3
"chr1"	547782	3	3
"chr1"	547812	3	3
"chr1"	547834	3	3
"chr1"	547839	2	2
"chr1"	547903	1	1
"chr1"	547925	0	0
"chr1"	547940	0	0
"chr1"	548102	0	0
"chr1"	548139	3	3
"chr1"	548224	5	5
"chr1"	548468	6	6
"chr1"	548520	5	5
"chr1"	548557	2	3
"chr1"	548611	1	1
"chr1"	548707	3	3
"chr1"	548726	3	4
"chr1"	548761	3	4
"chr1"	548770	4	4
"chr1"	548778	4	4
"chr1"	548871	1	2
"chr1"	549160	3	3
"chr1"	549170	2	2
"chr1"	549332	6	7
"chr1"	549522	10	11
"chr1"	550103	0	0
"chr1"	550125	0	0
"chr1"	550216	0	0
"chr1"	550257	0	0
"chr1"	550261	0	0
"chr1"	550281	0	0
"chr1"	550320	0	0
"chr1"	550370	0	0
"chr1"	550475	0	0
"chr1"	550658	2	2
"chr1"	550691	2	2
"chr1"	550847	3	3
"chr1"	550970	6	6
"chr1"	551000	6	6
"chr1"	551014	4	6
"chr1"	551139	2	2
"chr1"	551227	1	1
"chr1"	551528	4	4
"chr1"	551568	3	3
"chr1"	551651	1	1
"chr1"	551669	0	0
"chr1"	551688	0	0
"chr1"	551737	0	0
"chr1"	551800	1	1
"chr1"	551847	1	1
"chr1"	551876	0	1
"chr1"	551972	0	0
"chr1"	552231	4	4
"chr1"	552539	0	0
"chr1"	552716	0	0
"chr1"	552739	0	0
"chr1"	552745	0	0
"chr1"	552831	0	0
"chr1"	552897	0	0
"chr1"	552929	0	0
"chr1"	553132	3	3
"chr1"	553178	4	4
"chr1"	553725	18	22
"chr1"	553741	21	23
"chr1"	553771	21	24
"chr1"	553795	16	19
"chr1"	553805	16	19
"chr1"	553847	15	16
"chr1"	553853	14	16
"chr1"	553982	5	5
"chr1"	553992	6	6
"chr1"	554187	0	0
"chr1"	554256	1	1
"chr1"	554301	1	3
"chr1"	554353	4	5
"chr1"	554417	8	8
"chr1"	554480	8	9
"chr1"	554508	7	7
"chr1"	554554	6	6
"chr1"	554592	6	6
"chr1"	554644	6	6
"chr1"	554701	4	6
"chr1"	554734	3	6
"chr1"	554765	7	7
"chr1"	554807	5	6
"chr1"	555044	8	9
"chr1"	555245	7	7
"chr1"	555597	4	4
"chr1"	555659	3	3
"chr1"	555688	2	2
"chr1"	555925	2	2
"chr1"	555964	1	1
"chr1"	556294	0	0
"chr1"	556441	0	0
"chr1"	556446	0	0
"chr1"	556533	0	0
"chr1"	557041	12	12
"chr1"	557131	4	6
"chr1"	557261	1	1
"chr1"	557272	2	2
"chr1"	557288	2	2
"chr1"	557392	1	1
"chr1"	557403	1	1
"chr1"	557570	0	0
"chr1"	557649	0	0
"chr1"	557960	0	0
"chr1"	557981	0	0
"chr1"	558217	0	0
"chr1"	558238	0	0
"chr1"	558399	0	0
"chr1"	558424	0	0
"chr1"	558484	0	0
"chr1"	558503	0	0
"chr1"	558662	1	2
"chr1"	558739	4	4
"chr1"	558829	5	5
"chr1"	559051	4	6
"chr1"	559234	1	1
"chr1"	559480	0	0
"chr1"	559547	0	0
"chr1"	559983	2	5
"chr1"	559985	2	5
"chr1"	560215	0	0
"chr1"	560948	0	0
"chr1"	561136	2	2
"chr1"	561182	2	4
"chr1"	561223	5	6
"chr1"	561448	17	18
"chr1"	561460	17	18
"chr1"	561466	17	18
"chr1"	561479	16	17
"chr1"	561482	16	17
"chr1"	561663	7	9
"chr1"	561935	0	0
"chr1"	562049	0	0
"chr1"	562212	2	2
"chr1"	562251	1	2
"chr1"	562257	2	2
"chr1"	562273	1	2
"chr1"	562311	1	1
"chr1"	562313	1	1
"chr1"	562317	1	1
"chr1"	562346	1	1
"chr1"	562677	0	0
"chr1"	562703	0	0
"chr1"	562826	2	2
"chr1"	562859	2	2
"chr1"	563575	4	5
"chr1"	563587	4	5
"chr1"	563599	4	5
"chr1"	563839	0	0
"chr1"	563870	0	0
"chr1"	564040	0	0
"chr1"	564050	0	0
"chr1"	564059	0	0
"chr1"	564158	4	4
"chr1"	564224	8	9
"chr1"	564339	3	6
"chr1"	564471	18	19
"chr1"	564495	19	19
"chr1"	564501	19	19
"chr1"	564504	18	19
"chr1"	564516	18	18
"chr1"	564534	17	17
"chr1"	564600	14	15
"chr1"	564676	8	12
"chr1"	564691	13	13
"chr1"	564697	12	13
"chr1"	564702	13	13
"chr1"	564895	10	11
"chr1"	564925	9	9
"chr1"	564976	9	10
"chr1"	564989	9	11
"chr1"	565013	8	14
"chr1"	565040	6	15
"chr1"	565081	8	21
"chr1"	565090	8	26
"chr1"	565170	10	41
"chr1"	565204	10	51
"chr1"	565214	9	53
"chr1"	565262	14	66
"chr1"	565397	20	48
"chr1"	565469	23	35
"chr1"	565545	17	17
"chr1"	565603	11	11
"chr1"	565661	15	15
"chr1"	565713	15	16
"chr1"	565786	12	13
"chr1"	565793	13	14
"chr1"	565820	13	14
"chr1"	565902	13	14
"chr1"	565949	12	13
"chr1"	566009	11	11
"chr1"	566172	7	9
"chr1"	566287	10	11
"chr1"	566290	10	11
"chr1"	566293	7	9
"chr1"	566305	9	10
"chr1"	566317	10	11
"chr1"	566340	10	12
"chr1"	566459	11	11
"chr1"	566462	10	11
"chr1"	566466	11	12
"chr1"	566519	8	8
"chr1"	566522	8	9
"chr1"	566565	7	10
"chr1"	566570	9	10
"chr1"	566603	9	10
"chr1"	566618	9	9
"chr1"	566624	10	11
"chr1"	566678	8	8
"chr1"	566714	9	9
"chr1"	566723	9	9
"chr1"	566731	9	9
"chr1"	566739	9	9
"chr1"	566813	10	11
"chr1"	566816	10	11
"chr1"	566879	5	7
"chr1"	566995	3	3
"chr1"	567005	3	3
"chr1"	567014	2	2
"chr1"	567062	3	3
"chr1"	567090	2	3
"chr1"	567113	3	3
"chr1"	567122	3	4
"chr1"	567167	2	5
"chr1"	567206	2	6
"chr1"	567239	1	6
"chr1"	567312	1	4
"chr1"	567348	3	6
"chr1"	567358	3	6
"chr1"	567375	3	6
"chr1"	567390	3	6
"chr1"	567402	4	7
"chr1"	567405	3	6
"chr1"	567426	4	6
"chr1"	567438	4	5
"chr1"	567501	3	4
"chr1"	567549	4	5
"chr1"	567558	3	4
"chr1"	567563	3	4
"chr1"	567570	3	4
"chr1"	567681	4	5
"chr1"	567696	5	5
"chr1"	567711	4	5
"chr1"	567714	5	5
"chr1"	567747	4	4
"chr1"	567756	3	4
"chr1"	567766	4	4
"chr1"	567769	4	4
"chr1"	567776	4	4
"chr1"	567786	4	4
"chr1"	567882	9	9
"chr1"	567887	9	9
"chr1"	567892	8	8
"chr1"	567969	5	6
"chr1"	567978	4	4
"chr1"	568013	6	7
"chr1"	568150	14	16
"chr1"	568169	17	19
"chr1"	568214	15	20
"chr1"	568256	15	18
"chr1"	568307	17	17
"chr1"	568325	17	17
"chr1"	568343	16	16
"chr1"	568364	14	15
"chr1"	568380	16	16
"chr1"	568400	15	17
"chr1"	568409	14	17
"chr1"	568460	11	12
"chr1"	568469	9	12
"chr1"	568475	12	12
"chr1"	568478	12	12
"chr1"	568529	10	11
"chr1"	568536	10	10
"chr1"	568547	9	10
"chr1"	568557	6	9
"chr1"	568570	6	8
"chr1"	568587	6	9
"chr1"	568610	6	10
"chr1"	568664	11	11
"chr1"	568668	10	10
"chr1"	568698	7	8
"chr1"	568715	6	7
"chr1"	568761	6	9
"chr1"	568803	6	8
"chr1"	568935	13	13
"chr1"	569081	12	12
"chr1"	569129	11	12
"chr1"	569132	12	13
"chr1"	569196	11	14
"chr1"	569271	15	16
"chr1"	569330	9	28
"chr1"	569404	8	24
"chr1"	569408	8	25
"chr1"	569427	9	25
"chr1"	569507	9	28
"chr1"	569546	9	22
"chr1"	569550	8	20
"chr1"	569558	8	17
"chr1"	569603	8	10
"chr1"	569687	15	17
"chr1"	569693	15	17
"chr1"	569711	15	19
"chr1"	569744	19	22
"chr1"	569842	22	23
"chr1"	569930	15	17
"chr1"	569932	17	18
"chr1"	569942	16	16
"chr1"	569993	13	13
"chr1"	569998	10	11
"chr1"	570037	14	14
"chr1"	570123	10	16
"chr1"	570160	15	16
"chr1"	570169	12	13
"chr1"	570221	11	12
"chr1"	570301	9	11
"chr1"	570747	14	15
"chr1"	570980	9	10
"chr1"	571271	9	11
"chr1"	571433	0	0
"chr1"	571441	0	0
"chr1"	571473	0	0
"chr1"	571713	7	12
"chr1"	571742	18	18
"chr1"	571884	17	20
"chr1"	571899	18	19
"chr1"	571943	17	18
"chr1"	572168	3	3
"chr1"	572279	3	3
"chr1"	572317	3	3
"chr1"	572364	4	4
"chr1"	572636	3	3
"chr1"	572881	2	2
"chr1"	572897	2	2
"chr1"	572902	2	2
"chr1"	573013	2	2
"chr1"	573063	2	2
"chr1"	573215	6	6
"chr1"	573223	4	4
"chr1"	573265	3	3
"chr1"	573325	2	3
"chr1"	573355	3	3
"chr1"	573643	0	0
"chr1"	573755	0	0
"chr1"	573768	0	0
"chr1"	573770	0	0
"chr1"	573874	2	2
"chr1"	573907	2	3
"chr1"	574220	7	12
"chr1"	574456	4	6
"chr1"	574847	0	0
"chr1"	574871	0	0
"chr1"	575205	0	0
"chr1"	575226	0	0
"chr1"	575257	0	0
"chr1"	575305	1	1
"chr1"	575480	2	2
"chr1"	575576	2	2
